header
114.01,495,59.25,18.677,134.09
244.6,502,60.003,18.697,134.01
258.85,504,60.126,18.57,134.04
105.8,505,58.916,18.596,134.13
251.85,509,60.199,18.477,134.07
76.031,510,58.514,18.561,134.15
76.529,512,58.271,18.531,134.15
243.33,517,60.514,18.299,134.08
75.116,521,58.001,18.499,134.15
267.13,709,59.397,19.067,133.9
303.76,710,59.387,18.907,133.98
337.65,711,59.243,18.997,133.95
235.02,712,59.619,19.073,133.88
256.1,713,59.595,18.938,133.95
270.29,714,59.791,19.054,133.88
277.14,715,59.771,18.965,133.92
270.91,716,59.972,18.99,133.88
128.53,717,58.958,19.046,133.93
142.31,718,58.883,18.912,134
143.73,719,58.736,19.078,133.92
17.741,720,59.11,19.01,133.95
115.71,721,59.132,18.861,134.01
351.48,722,59.37,18.782,134.03
209.5,723,59.596,18.804,134.01
229.89,724,59.857,18.834,133.96
211.14,725,60.061,18.878,133.92
122.73,726,58.588,18.998,133.96
115.96,727,58.672,18.853,134.02
116.89,728,58.422,18.957,133.97
114.06,729,58.953,18.742,134.07
205.87,730,60.167,18.774,133.95
212.77,731,60.244,18.648,133.99
206.83,732,60.46,18.695,133.93
92.815,733,58.305,18.858,134.01
87.183,734,58.437,18.734,134.07
89.395,735,58.157,18.783,134.04
75.46,736,58.704,18.673,134.1
235.43,737,60.379,18.505,134.03
228,738,60.591,18.483,133.99
88.917,739,57.99,18.728,134.06
82.515,740,58.067,18.629,134.1
89.469,741,57.832,18.667,134.07
258.48,742,60.732,18.324,134.03
87.615,743,57.623,18.462,134.14
82.831,744,57.643,18.325,134.2
85.86,745,57.425,18.38,134.15
90.355,746,57.782,18.527,134.13
309.33,747,60.778,18.17,134.08
114.44,748,56.78,18.027,134.18
100.48,751,56.976,18.117,134.18
89.997,753,57.165,18.192,134.19
86.107,754,57.335,18.257,134.19
30.688,755,60.998,18.059,134.07
63.18,757,61.154,17.905,134.09
131.25,763,61.311,17.771,134.1
192.03,990,59.423,19.463,133.71
191.53,991,59.347,19.333,133.78
191.68,992,59.21,19.472,133.72
192.26,993,59.61,19.468,133.69
191.68,994,59.58,19.319,133.77
195.36,995,59.746,19.457,133.69
197.86,996,59.78,19.326,133.75
193.33,997,59.867,19.436,133.68
191.93,998,59.056,19.437,133.74
198.3,999,59.107,19.309,133.8
199.37,1000,58.896,19.428,133.75
206.51,1001,59.297,19.208,133.84
202.85,1002,59.514,19.196,133.83
251.8,1003,59.791,19.167,133.82
199.75,1004,59.977,19.334,133.72
234.96,1005,59.968,19.223,133.77
211.15,1006,60.181,19.248,133.73
309.64,1007,58.771,19.346,133.79
357.73,1008,58.89,19.224,133.85
353.51,1009,58.611,19.287,133.82
352.64,1010,59.131,19.141,133.88
241.73,1011,60.097,19.09,133.82
206.21,1012,60.347,19.059,133.79
92.471,1013,58.436,19.226,133.84
141.39,1014,58.509,19.118,133.9
130.59,1015,58.266,19.161,133.87
204.2,1016,60.267,18.905,133.87
198.15,1017,60.535,18.878,133.84
123.75,1018,58.11,19.084,133.9
122.38,1019,58.199,18.973,133.95
118.49,1020,57.96,19.008,133.92
226.49,1021,60.706,18.734,133.87
108.19,1022,57.814,18.922,133.95
101.33,1023,57.911,18.827,134
107.44,1024,57.676,18.82,133.99
262.72,1025,60.749,18.58,133.92
96.337,1026,57.291,18.648,134.02
94.601,1027,57.44,18.53,134.09
94.282,1028,57.257,18.498,134.08
105.7,1029,57.456,18.752,134
91.863,1030,57.59,18.638,134.06
283.58,1031,60.824,18.424,133.97
112.97,1035,56.579,18.259,134.05
110,1036,56.606,18.109,134.11
101.17,1037,56.792,18.346,134.06
99.27,1038,56.785,18.19,134.12
88.527,1039,56.975,18.422,134.07
89.361,1040,56.98,18.27,134.13
89.623,1041,57.112,18.468,134.07
86.123,1042,57.182,18.349,134.13
317.14,1043,60.986,18.268,134
351.14,1048,61.125,18.117,134.02
71.325,1049,61.317,17.983,134.02
105.66,1055,61.539,17.834,134.02
127.57,1056,61.51,17.684,134.07
117.86,1057,61.667,17.671,134.04
135.26,1058,63.394,16.777,133.66
134.97,1060,63.186,16.77,133.75
135.46,1061,63.651,16.718,133.56
130.82,1062,63.624,16.574,133.61
134.41,1063,63.831,16.592,133.51
124.04,1069,61.661,17.519,134.08
140.5,1071,61.783,17.354,134.1
133.54,1072,62.048,17.233,134.05
127.76,1074,62.342,17.123,133.98
130.21,1076,62.618,16.996,133.92
132.99,1078,62.862,16.893,133.85
130.62,1080,63.032,16.825,133.8
122.4,1084,63.982,16.433,133.47
33.317,1085,63.748,16.395,133.59
131.32,1086,64.249,16.296,133.37
85.871,1087,64.037,16.247,133.48
141.83,1088,64.507,16.166,133.26
138.07,1089,64.318,16.121,133.36
145.05,1090,64.739,16.069,133.15
144.28,1091,64.572,16.008,133.25
147.61,1092,64.885,15.999,133.08
147.52,1093,64.798,15.911,133.15
145.91,1094,64.997,15.932,133.03
0,1099,64.193,16.03,133.44
138.2,1100,64.434,15.935,133.34
139.6,1101,64.668,15.832,133.23
143.58,1102,64.993,15.836,133.05
143.14,1103,64.9,15.742,133.11
144.12,1104,65.113,15.746,132.99
140.84,1110,65.1,15.651,133.01
139.8,1112,65.214,15.551,132.95
203.94,1408,59.28,19.766,133.55
197.26,1409,59.311,19.596,133.65
201.07,1410,59.145,19.647,133.62
204.9,1411,59.546,19.744,133.55
195.84,1412,59.492,19.613,133.62
204.88,1413,59.758,19.748,133.53
196.44,1414,59.749,19.587,133.61
203.28,1415,59.905,19.75,133.51
199.25,1416,59.962,19.618,133.58
203.03,1417,60.036,19.741,133.5
200.27,1418,58.987,19.663,133.62
194.28,1419,59.009,19.549,133.68
196.99,1420,58.811,19.642,133.63
192,1421,60.037,19.45,133.65
201.48,1422,60.167,19.645,133.54
199.35,1423,60.175,19.529,133.59
199.82,1424,60.392,19.567,133.54
195.98,1425,58.637,19.573,133.67
206.56,1426,58.693,19.463,133.73
199.85,1427,58.466,19.505,133.7
193.61,1428,60.287,19.391,133.64
193.47,1429,60.501,19.369,133.62
248.89,1430,58.292,19.438,133.73
313.47,1431,58.365,19.332,133.78
275.17,1432,58.117,19.369,133.75
195.42,1433,60.417,19.213,133.71
195.18,1434,60.624,19.202,133.68
311.59,1435,57.939,19.297,133.78
74.271,1436,58.02,19.191,133.84
348.67,1437,57.759,19.223,133.8
197.05,1438,60.596,19.031,133.76
196.8,1439,60.771,19.089,133.7
359.08,1440,57.571,19.129,133.83
93.992,1441,57.726,19.029,133.89
83.552,1442,57.547,18.984,133.9
206,1443,60.806,18.986,133.74
226.25,1444,60.854,18.849,133.79
90.211,1445,57.374,18.953,133.89
107.38,1446,57.495,18.87,133.95
108.16,1447,57.343,18.855,133.94
249.75,1448,60.954,18.644,133.85
135.82,1449,56.43,18.47,133.92
132.33,1450,56.519,18.375,133.99
101.38,1451,56.406,18.339,133.97
112.33,1452,56.635,18.568,133.93
110.06,1453,56.646,18.429,133.99
95.925,1454,56.842,18.697,133.92
91.716,1455,56.829,18.52,134
99.331,1456,57.066,18.761,133.93
93.292,1457,57.046,18.594,134
107.52,1458,57.253,18.781,133.96
327.21,1459,61.02,18.463,133.91
29.287,1464,61.239,18.323,133.91
20.107,1465,61.215,18.175,133.98
58.133,1466,61.395,18.145,133.94
101.75,1472,61.578,18.018,133.94
140.9,1473,63.901,16.856,133.41
140.47,1474,63.881,16.708,133.46
140.39,1475,63.715,16.832,133.51
141.78,1476,64.156,16.795,133.3
141.44,1477,64.113,16.664,133.36
142.15,1478,64.288,16.689,133.26
143.25,1479,64.811,16.425,133.04
143.26,1480,64.629,16.362,133.15
142.91,1481,64.572,16.512,133.15
145.61,1482,64.968,16.369,132.96
145.95,1483,64.915,16.251,133.01
147.87,1484,65.094,16.305,132.9
104.81,1490,61.737,17.851,133.95
110.91,1491,61.809,17.568,134.03
106.26,1492,61.832,17.705,133.98
110.95,1493,61.95,17.566,133.99
137,1494,62.505,17.318,133.87
135.28,1495,62.45,17.211,133.92
132.57,1496,62.331,17.279,133.95
138.98,1497,62.763,17.207,133.81
136.77,1498,62.605,17.139,133.89
141.22,1499,63.062,17.1,133.72
138.8,1500,62.85,17.042,133.82
139.71,1501,63.326,16.967,133.65
135.33,1502,63.113,16.926,133.74
139.81,1503,63.525,16.863,133.59
134.29,1504,64.04,16.559,133.42
142.43,1505,64.342,16.577,133.26
137.58,1506,64.298,16.455,133.31
142.16,1507,64.477,16.3,133.25
145.95,1508,64.732,16.199,133.13
149.68,1509,65.196,16.157,132.87
149.34,1510,65.022,16.066,132.99
152.11,1511,65.366,16.077,132.78
151.5,1512,65.308,15.955,132.84
152.96,1513,65.49,15.998,132.72
123.24,1517,61.954,17.415,134.03
130.2,1518,62.169,17.294,133.99
141.37,1519,65.194,15.853,132.92
