"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
9.6277,4019,99.001,11.929,120.95
357.15,4039,98.905,11.837,120.94
356.75,4069,98.747,11.796,120.93
354.55,4070,98.968,11.671,120.92
356.9,4071,98.714,11.71,120.92
356.87,4089,98.932,11.555,120.9
356.94,4090,99.097,11.409,120.89
15.354,4631,98.996,12.188,120.96
11.747,4649,98.714,12.039,120.95
14.622,4650,98.962,12.064,120.96
10.871,4676,98.5,11.991,120.95
0.51592,4677,98.672,11.91,120.94
10.214,4678,98.473,11.864,120.93
45.102,4679,102,9.3758,120.39
43.576,4680,102,9.4985,120.44
44.748,4681,101.87,9.4992,120.44
10.267,4707,98.508,11.694,120.91
43.621,4708,101.43,9.7646,120.52
40.957,4710,101.31,9.8855,120.56
44.359,4711,101.71,9.6291,120.48
10.818,4731,98.771,11.537,120.89
11.196,4732,98.952,11.385,120.87
10.911,4755,99.102,11.228,120.84
17.216,5269,98.852,12.442,120.95
18.796,5270,99.052,12.313,120.95
17.124,5271,98.767,12.328,120.96
16.515,5284,98.502,12.334,120.96
15.132,5285,98.728,12.192,120.96
12.94,5286,98.449,12.22,120.96
11.626,5300,98.207,12.206,120.96
11.429,5301,98.427,12.104,120.96
10.846,5302,98.248,12.046,120.95
55.467,5303,102.2,9.0325,120.24
54.082,5304,102.29,9.1138,120.28
53.071,5305,102.12,9.1719,120.3
58.863,5306,102.47,8.8951,120.19
58.963,5307,102.51,9.0326,120.26
10.611,5329,98.18,11.915,120.93
48.073,5330,101.65,9.4175,120.38
46.309,5331,101.75,9.4892,120.42
45.868,5332,101.57,9.5587,120.44
51.943,5333,101.9,9.2834,120.34
12.354,5351,98.226,11.714,120.89
36.801,5352,101.09,9.8127,120.52
37.48,5353,101.19,9.8802,120.55
32.405,5354,101.01,9.9534,120.57
44.307,5355,101.34,9.675,120.47
15.115,5373,98.689,11.492,120.88
16.693,5374,98.491,11.543,120.87
30.964,5375,100.53,10.222,120.64
31.09,5378,100.78,10.075,120.6
17.103,5389,98.744,11.335,120.84
17.197,5390,99.002,11.161,120.82
17.339,5391,99.245,11.051,120.81
19.939,5393,99.463,10.928,120.79
10.363,6002,98.104,12.963,120.98
9.7265,6018,97.903,12.802,120.99
10.477,6019,98.144,12.853,120.98
11.343,6020,98.689,12.786,120.94
11.811,6021,98.552,12.631,120.96
11.351,6022,98.415,12.731,120.96
13.168,6024,98.87,12.593,120.94
9.8982,6044,97.871,12.595,120.99
11.319,6045,98.2,12.759,120.98
12.009,6046,98.202,12.605,120.98
16.468,6047,98.522,12.483,120.96
8.1946,6061,97.27,12.31,120.97
8.3473,6062,97.506,12.36,120.98
9.9808,6063,97.806,12.412,120.98
11.747,6064,98.155,12.396,120.97
59.893,6065,102.33,8.6828,120.06
59.527,6066,102.42,8.7799,120.12
59.476,6067,102.28,8.831,120.14
60.14,6068,102.65,8.5856,120.04
59.642,6069,102.59,8.7201,120.1
8.2926,6098,97.645,12.135,120.95
8.1034,6099,97.372,12.175,120.95
10.248,6100,97.924,12.188,120.96
57.916,6101,101.84,9.0759,120.23
53.425,6102,101.97,9.1474,120.28
53.72,6103,101.77,9.2124,120.29
58.925,6104,102.08,8.9427,120.18
8.1907,6120,97.464,11.99,120.92
8.4216,6121,97.674,11.882,120.9
10.378,6122,97.875,11.956,120.92
44.87,6123,101.29,9.4662,120.37
44.541,6124,101.42,9.5366,120.42
40.249,6125,101.21,9.605,120.43
51.903,6126,101.54,9.3293,120.33
12.066,6144,98.003,11.77,120.89
10.175,6145,97.828,11.777,120.89
31.756,6146,100.74,9.8692,120.51
31.07,6147,100.86,9.9365,120.55
31.027,6148,100.66,10.01,120.56
37.706,6149,100.98,9.7267,120.47
14.945,6169,98.08,11.615,120.87
16.757,6170,98.383,11.457,120.85
30.862,6171,100.18,10.289,120.63
30.671,6172,100.3,10.35,120.67
28.511,6173,100.09,10.431,120.68
31.039,6174,100.43,10.139,120.6
22.122,6187,98.587,11.261,120.81
22.942,6188,98.856,11.141,120.8
23.116,6189,99.12,11.002,120.78
23.163,6190,99.375,10.865,120.76
23.536,6192,99.642,10.731,120.75
27.056,6193,99.855,10.569,120.71
10.022,6837,98.685,13.145,120.91
11.139,6854,98.315,13.034,120.96
10.691,6855,98.569,12.992,120.94
10.191,6857,98.857,12.931,120.92
11.213,6870,98.386,12.878,120.96
61.305,6895,101.97,8.7408,120.06
59.989,6896,102.12,8.8056,120.11
59.73,6897,101.93,8.8741,120.13
64.203,6898,102.16,8.6088,120
62.141,6899,102.46,8.5315,119.99
59.508,6900,102.74,8.4407,119.96
6.8135,6925,96.999,11.996,120.9
7.2596,6926,97.119,12.094,120.93
51.942,6927,101.48,9.1228,120.21
52.024,6928,101.61,9.1924,120.27
46.639,6929,101.41,9.2594,120.28
58.89,6930,101.71,8.9899,120.17
6.7169,6945,97.215,11.867,120.88
6.7379,6946,97.431,11.67,120.84
8.0628,6947,97.547,11.783,120.87
40.741,6948,100.94,9.5182,120.36
38.785,6949,101.06,9.5872,120.41
38.775,6950,100.86,9.6582,120.42
45.017,6951,101.18,9.3792,120.32
24.966,6962,86.935,9.5052,117.01
9.2814,6967,97.807,11.66,120.86
