"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
344.59,4901,103.9,7.74,129.93
344.54,4902,103.79,7.6996,129.85
353.07,4911,100.42,7.9372,129.56
353.83,4912,100.56,7.9638,129.59
343.64,4913,103.99,7.6093,129.81
343.21,4914,104.15,7.4474,129.67
353.66,4927,100.57,7.7883,129.43
353.78,4928,100.49,7.6903,129.33
342.41,4929,104.29,7.288,129.52
355.76,4941,100.53,7.3793,129.03
358.19,4942,100.62,7.4823,129.13
339.78,4943,104.53,7.1543,129.43
342.2,4944,104.41,7.118,129.36
359.39,4955,100.7,7.1478,128.81
0.95121,4956,100.83,7.2389,128.91
341.67,4957,104.61,7.0203,129.29
341.47,4958,104.76,6.8873,129.18
4.3235,4970,100.85,6.9264,128.6
5.7445,4971,100.95,7.0105,128.69
342.24,4972,104.85,6.7032,128.98
8.9698,4985,101.02,6.7204,128.4
10.947,4986,101.12,6.7927,128.47
339.84,4987,105.03,6.5047,128.78
15.845,4998,101.14,6.5858,128.27
17.441,4999,101.3,6.574,128.26
337.52,5000,105.19,6.3794,128.67
337,5001,105.32,6.2303,128.52
19.865,5010,101.25,6.4767,128.16
21.554,5011,101.28,6.3626,128.04
335.34,5012,105.6,6.1061,128.44
337.29,5013,105.47,6.0705,128.36
6.5505,5025,101.47,6.1705,127.85
337.37,5026,105.67,5.9827,128.3
337.3,5027,105.82,5.8305,128.14
351.96,5037,101.51,5.8805,127.54
355.75,5038,101.62,5.9491,127.61
329.87,5039,106.12,5.6651,128
332.96,5040,105.99,5.6609,127.96
348.51,5043,101.64,5.7463,127.4
355.61,5044,101.78,5.7568,127.41
333.93,5045,106.18,5.5417,127.85
334.83,5046,106.3,5.3752,127.65
352.6,5049,101.75,5.6399,127.28
350.99,5050,101.86,5.4768,127.1
330.99,5051,106.61,5.225,127.52
335.19,5052,106.47,5.2459,127.51
335.31,5054,101.97,5.2915,126.89
339.54,5055,106.64,5.0816,127.31
345.87,5056,106.85,4.965,127.2
0,5060,102.21,5.117,126.69
0,5061,102.27,4.9527,126.49
349.02,5062,106.97,4.7923,126.97
319.17,5065,102.32,4.7311,126.23
319.38,5066,102.35,4.8027,126.31
354.05,5067,107.1,4.6164,126.72
322.83,5071,102.56,4.6087,126.06
355.84,5072,102.62,4.4369,125.84
7.1562,5078,102.88,4.2728,125.61
8.2517,5079,102.94,4.113,125.39
323.48,5081,103.01,3.9557,125.17
329.98,5082,103.25,3.8058,124.94
12.297,5083,103.33,3.6462,124.7
57.155,5084,103.41,3.4955,124.46
64.707,5085,103.64,3.3563,124.22
329.18,5100,101.99,8.9382,130.75
325.3,5105,102.04,8.8236,130.65
328.42,5106,102.19,8.7408,130.59
332.32,5107,102.25,8.7817,130.65
330.36,5110,102.33,8.6567,130.54
337.23,5111,102.46,8.5736,130.48
341.21,5112,102.53,8.6066,130.53
340.98,5114,102.59,8.491,130.42
351.98,5115,102.72,8.4119,130.37
351.45,5116,102.78,8.4466,130.42
352.92,5119,102.85,8.3315,130.32
351.15,5120,103.02,8.2636,130.28
325.69,5122,101.11,8.3186,129.99
354.26,5123,103.35,8.0566,130.14
353.63,5124,103.16,8.0975,130.14
346.04,5130,100.68,8.1687,129.8
340.78,5131,100.9,8.1605,129.81
349.93,5132,103.45,7.9278,130.02
350.09,5133,103.34,7.9354,130
353.61,5140,100.71,8.0156,129.65
353.51,5141,100.91,7.9976,129.65
348.61,5142,103.51,7.8269,129.93
345.22,5143,103.65,7.6794,129.8
356.55,5157,100.76,7.897,129.54
356.82,5158,100.97,7.8218,129.49
343.82,5159,103.95,7.5347,129.71
345.77,5160,103.84,7.4958,129.64
357.13,5173,100.78,7.786,129.44
354.5,5174,100.71,7.5862,129.24
357.24,5175,100.81,7.6575,129.32
347.08,5176,104.03,7.402,129.58
347.39,5177,104.19,7.2673,129.47
0.17941,5191,100.86,7.4049,129.07
1.8937,5192,100.95,7.4989,129.17
347.22,5193,104.25,7.1096,129.3
5.9865,5205,100.99,7.2675,128.94
6.6403,5206,101.12,7.3057,128.99
342.64,5207,104.6,6.8956,129.14
347.36,5208,104.43,6.9602,129.17
8.9525,5221,101.17,7.131,128.82
11.201,5222,101.08,7.0464,128.73
346.55,5223,104.67,6.7666,129.01
348.02,5224,104.52,6.7675,128.96
16.229,5235,101.22,6.8586,128.54
347.92,5236,104.72,6.6687,128.9
347.33,5237,104.86,6.5318,128.77
20.351,5250,101.38,6.6538,128.34
339.16,5251,105.14,6.3398,128.61
345.41,5252,105.02,6.3585,128.6
22.517,5267,101.46,6.3545,128.04
23.216,5268,101.57,6.4248,128.11
344.36,5269,105.2,6.2199,128.47
343.96,5270,105.31,6.0458,128.27
13.023,5283,101.58,6.2131,127.89
14.733,5284,101.74,6.196,127.88
338.44,5285,105.62,5.916,128.19
341.61,5286,105.48,5.8767,128.1
11.555,5293,101.69,6.103,127.78
9.3637,5294,101.73,5.9898,127.66
338.98,5295,105.69,5.7976,128.05
338.28,5296,105.83,5.6565,127.9
4.99,5299,101.92,5.7978,127.45
348.69,5300,106.13,5.4742,127.73
359.29,5301,105.99,5.5157,127.75
352.18,5303,101.9,5.5902,127.23
354.82,5304,102.05,5.5957,127.23
6.0722,5305,106.14,5.3245,127.52
19.568,5306,106.37,5.1659,127.36
343.82,5310,102.04,5.4635,127.08
339.19,5311,102.17,5.2927,126.89
25.48,5312,106.57,5.0227,127.2
27.146,5313,106.73,4.8637,127
346.83,5315,102.38,5.1297,126.7
348.9,5316,102.49,4.935,126.46
31.629,5317,106.9,4.6994,126.8
19.686,5319,102.55,4.7702,126.26
30.828,5320,106.98,4.5392,126.56
23.574,5323,102.78,4.5947,126.03
40.651,5324,102.82,4.4359,125.83
37.352,5330,103.08,4.2688,125.59
31.921,5331,103.15,4.1102,125.37
25.011,5336,103.21,3.9559,125.15
22.943,5337,103.46,3.8016,124.91
15.192,5338,103.49,3.6724,124.72
24.6,5339,103.65,3.5105,124.46
30.906,5340,103.77,3.3627,124.21
321.78,5388,101.82,8.691,130.47
317.52,5389,102,8.6993,130.51
321.74,5390,102.15,8.6935,130.54
322.07,5392,101.88,8.5764,130.37
319.19,5393,101.74,8.5715,130.33
323.08,5394,102.02,8.5792,130.4
323.18,5395,102.19,8.5808,130.43
329.97,5396,102.34,8.4981,130.38
331.33,5397,102.4,8.5378,130.43
321.15,5398,101.58,8.5607,130.3
340.41,5399,101.43,8.5468,130.26
333,5400,102.48,8.4167,130.32
346.37,5401,102.61,8.3396,130.27
349.41,5402,102.67,8.3769,130.32
350.49,5403,101.37,8.4129,130.11
350.01,5404,102.75,8.2633,130.22
351.57,5405,102.86,8.1804,130.16
352.49,5406,102.95,8.204,130.2
314.69,5407,101.35,8.2571,129.96
353.54,5408,103.04,8.0986,130.11
353.53,5409,102.95,8.1016,130.09
335.07,5410,101.08,8.1925,129.86
327.27,5411,101.33,8.0852,129.78
353.52,5412,103.07,7.9927,130
352.69,5413,103.21,7.9464,129.99
348.21,5417,101.16,8.058,129.74
354.53,5418,101.1,7.9849,129.66
346.96,5419,103.47,7.7745,129.86
349.76,5420,103.33,7.8148,129.87
356.76,5427,101.16,7.8357,129.52
350.04,5428,103.49,7.6499,129.73
350.36,5429,103.68,7.5306,129.64
359.54,5440,101.03,7.6296,129.3
357.93,5441,101.21,7.6695,129.36
348.37,5442,104.01,7.2915,129.45
352.75,5443,103.81,7.3456,129.46
4.4937,5458,101.16,7.4393,129.13
7.1394,5459,101.29,7.4965,129.19
351.24,5460,104.1,7.1558,129.32
353.17,5461,103.99,7.153,129.28
9.6592,5473,101.27,7.2917,128.98
13.865,5474,101.39,7.3092,129.01
353.46,5475,104.17,7.0456,129.2
353.42,5476,104.33,6.9157,129.09
12.898,5489,101.4,7.1283,128.83
11.741,5490,101.31,6.931,128.62
14.934,5491,101.4,6.9931,128.69
352.23,5492,104.37,6.7482,128.9
16.874,5509,101.46,6.7398,128.43
19.105,5510,101.54,6.8158,128.52
350.07,5511,104.67,6.6076,128.81
351.68,5512,104.56,6.5598,128.72
20.15,5527,101.6,6.5609,128.25
20.189,5528,101.72,6.6145,128.32
351.78,5529,104.74,6.4858,128.68
351.7,5530,104.87,6.3929,128.6
20.7,5545,101.71,6.4374,128.13
19.973,5546,101.87,6.4078,128.1
346.2,5547,105.12,6.1833,128.4
351.35,5548,104.97,6.2531,128.45
16.65,5558,101.81,6.3343,128.02
14.225,5559,101.84,6.2312,127.92
350.05,5560,105.13,6.0616,128.24
349.03,5561,105.32,5.8511,128.02
10.217,5566,101.9,5.9853,127.65
13.191,5567,102.03,6.0382,127.71
340.75,5568,105.64,5.7228,127.94
343.84,5569,105.52,5.6766,127.84
4.4842,5574,102.02,5.8502,127.51
4.7744,5575,102.16,5.85,127.51
354.93,5576,105.73,5.5943,127.78
24.109,5577,105.9,5.4702,127.66
0.66784,5580,102.13,5.7436,127.39
353.33,5581,102.23,5.589,127.22
57.434,5582,105.94,5.3222,127.46
65.36,5583,106.17,5.1419,127.26
335.79,5585,102.21,5.398,127.01
335.78,5586,102.29,5.4412,127.06
47.096,5587,106.52,4.9634,127.09
67.218,5588,106.37,5.0073,127.12
336.42,5590,102.45,5.2456,126.83
351.64,5591,102.55,5.004,126.54
357.48,5592,102.58,5.0754,126.63
67.648,5593,106.54,4.8125,126.87
70.618,5594,106.76,4.6727,126.71
12.171,5595,102.75,4.8975,126.41
45.205,5596,102.76,4.7522,126.23
62.707,5597,106.86,4.4786,126.42
78.654,5598,103,4.5778,126
82.772,5599,103.03,4.4262,125.8
56.311,5600,103.28,4.2651,125.58
51.139,5601,103.35,4.1046,125.35
87.149,5604,103.42,3.9502,125.13
79.457,5605,103.66,3.7863,124.87
22.656,5606,103.72,3.6294,124.63
0.18367,5607,103.97,3.4635,124.35
10.868,5608,103.89,3.3721,124.21
358.72,5609,104.09,3.2855,124.05
332.75,5691,101.97,8.4622,130.27
350.89,5692,102.16,8.4596,130.3
330.74,5693,102.3,8.4501,130.32
314.99,5694,101.66,8.4554,130.2
321.5,5695,102.04,8.3468,130.16
