header
52.199,544,103.91,13.344,133.89
51.485,548,103.89,13.043,133.81
51.296,549,104.06,13.091,133.81
50.943,770,103.63,12.964,133.8
55.84,779,103.81,12.898,133.77
58.237,780,104.02,12.851,133.74
56.995,782,104.19,12.739,133.7
52.684,788,104.34,12.602,133.65
47.117,996,103.43,12.876,133.78
55.311,997,103.65,12.829,133.76
58.344,1003,103.9,12.647,133.68
58.511,1004,104.13,12.634,133.67
58.299,1005,104.1,12.507,133.62
58.615,1012,104.29,12.431,133.59
51.325,1214,103.23,12.874,133.78
61.533,1225,103.44,12.704,133.71
65.925,1226,103.66,12.649,133.69
63.932,1236,103.84,12.445,133.61
63.786,1237,104.1,12.338,133.56
68.666,1246,104.28,12.273,133.53
69.829,1247,104.43,12.202,133.5
75.264,1254,104.62,12.009,133.41
94.829,1256,104.8,11.824,133.33
24.688,1447,102.82,12.97,133.81
27.477,1456,103.03,12.837,133.76
40.547,1461,103.23,12.705,133.71
48.21,1468,103.42,12.603,133.67
55.143,1469,103.61,12.46,133.61
54.904,1477,103.81,12.259,133.53
55.049,1478,104,12.228,133.52
63.183,1487,104.35,12.095,133.45
58.137,1488,104.2,12.058,133.44
58.665,1498,104.45,11.858,133.35
68.426,1499,104.66,11.704,133.28
71.986,1500,104.67,11.813,133.33
70.679,1507,104.85,11.6,133.23
20.983,1690,102.46,13.041,133.81
18.948,1691,102.61,13.066,133.83
18.818,1692,102.67,12.924,133.78
18.666,1701,102.84,12.792,133.73
19.082,1706,103.04,12.663,133.69
27.165,1713,103.25,12.561,133.65
34.809,1714,103.39,12.528,133.64
32.417,1715,103.41,12.383,133.58
44.703,1723,103.61,12.251,133.52
45.004,1730,103.82,12.078,133.45
45.004,1731,104.01,12.033,133.43
46.411,1739,104.22,11.841,133.34
50.604,1750,104.44,11.651,133.26
58.411,1751,104.67,11.561,133.21
65.033,1763,104.92,11.342,133.11
95.019,1764,105.17,11.294,133.08
69.158,1765,105.14,11.179,133.03
66.307,1774,105.34,11.083,132.98
58.076,1775,105.51,10.962,132.92
60.591,1776,105.59,11.043,132.95
56.147,1787,105.63,10.841,132.85
27.137,1961,102.43,12.94,133.77
19.549,1962,102.62,12.794,133.72
18.435,1968,102.83,12.619,133.66
18.903,1976,103.05,12.517,133.63
