"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
84.513,403,94.693,10.352,145.24
74.251,405,94.922,10.353,145.25
66.602,407,95.081,10.346,145.25
68.397,409,95.222,10.327,145.26
40.84,742,94.602,11.194,144.98
41.71,743,94.527,11.013,145.05
41.351,744,94.326,11.208,144.96
42.553,745,94.852,11.172,145
43.512,746,94.794,11.017,145.06
45.004,747,95.015,11.158,145.02
45.004,748,95.029,11.02,145.07
45.88,749,95.154,11.13,145.03
70.207,759,91.466,10.075,145.29
70.261,762,91.589,10.198,145.25
72.228,763,91.757,10.077,145.29
70.924,764,91.693,10.308,145.21
72.48,765,91.905,10.179,145.26
70.999,766,91.904,10.279,145.23
43.918,767,94.142,11.092,145
45.229,768,94.258,10.914,145.07
45.31,769,93.936,11.022,145.01
45.603,770,94.562,10.837,145.11
45.351,771,94.797,10.848,145.11
45.215,772,95.043,10.855,145.12
47.691,773,95.246,11.017,145.07
48.623,774,95.226,10.893,145.11
49.742,775,95.428,10.922,145.11
79.656,790,92.126,10.277,145.24
89.175,792,92.277,10.373,145.21
54.691,795,93.794,10.896,145.06
57.526,796,93.965,10.747,145.11
57.921,797,93.607,10.812,145.08
58.996,798,94.266,10.7,145.14
59.763,799,94.509,10.7,145.15
55.814,800,94.795,10.679,145.16
52.235,801,95.065,10.689,145.17
53.988,802,95.359,10.72,145.16
54.74,803,95.527,10.787,145.15
69.24,825,93.179,10.442,145.2
75.598,827,93.336,10.551,145.17
66.614,829,93.422,10.694,145.12
72.465,830,93.691,10.56,145.17
72.86,831,93.983,10.522,145.18
76.694,832,94.215,10.539,145.18
78.087,833,94.479,10.527,145.19
68.495,834,94.741,10.524,145.2
58.763,835,95.038,10.512,145.21
58.428,836,95.32,10.551,145.21
56.477,837,95.708,10.682,145.18
59.359,838,95.614,10.537,145.21
59.577,839,95.974,10.676,145.18
67.368,857,95.317,10.404,145.24
67.903,858,95.55,10.381,145.25
34.114,1164,94.868,11.659,144.8
34.78,1165,94.79,11.486,144.87
33.863,1166,94.577,11.69,144.77
36.064,1167,95.15,11.628,144.83
38.389,1168,95.081,11.471,144.89
30.816,1169,95.401,11.625,144.85
35.707,1170,95.356,11.465,144.91
26.193,1171,95.634,11.621,144.85
32.857,1172,95.598,11.469,144.91
28.663,1173,95.819,11.584,144.87
32.045,1174,95.786,11.488,144.91
31.512,1175,96.002,11.499,144.9
60.029,1184,90.735,10.125,145.25
59.764,1185,90.97,10.059,145.28
59.64,1186,90.791,10.008,145.29
59.209,1187,90.818,10.213,145.22
59.329,1188,91.037,10.185,145.24
59.189,1189,90.902,10.279,145.2
31.775,1190,94.387,11.57,144.81
33.711,1191,94.506,11.416,144.89
32.1,1192,94.18,11.466,144.84
40.265,1193,94.758,11.321,144.94
44.591,1194,95.047,11.299,144.96
44.527,1195,95.337,11.303,144.97
44.431,1196,95.61,11.311,144.97
44.683,1197,95.87,11.339,144.96
43.889,1198,96.074,11.381,144.95
65.346,1208,91.216,10.083,145.28
60.083,1209,91.122,10.336,145.18
65.314,1210,91.309,10.21,145.24
63.815,1211,91.209,10.468,145.13
65.165,1212,91.426,10.34,145.19
64.032,1213,91.43,10.452,145.15
35.125,1214,93.901,11.38,144.86
38.664,1215,94.029,11.242,144.93
38.278,1216,93.704,11.238,144.91
46.722,1217,95.366,11.127,145.03
47.601,1218,95.619,11.148,145.03
45.749,1219,95.875,11.161,145.03
44.358,1220,96.144,11.286,144.98
45.079,1221,96.085,11.185,145.02
47.232,1222,96.347,11.185,145.01
63.178,1233,91.666,10.463,145.15
68.04,1234,91.879,10.365,145.2
59.188,1235,91.835,10.548,145.12
61.206,1236,92.025,10.437,145.17
59.996,1237,92.037,10.542,145.13
42.496,1238,93.506,11.129,144.95
45.241,1239,93.642,11.02,145
45.506,1240,93.315,11.022,144.98
50.991,1241,95.634,10.989,145.08
47.75,1242,95.904,10.991,145.08
46.794,1243,96.186,11.014,145.07
56.353,1244,96.406,11.067,145.05
66.683,1252,92.286,10.532,145.15
76.605,1253,92.486,10.419,145.19
53.928,1254,92.477,10.633,145.11
55.105,1255,92.666,10.492,145.17
55.563,1256,92.694,10.628,145.12
51.531,1257,93.07,10.912,145.02
58.225,1258,93.333,10.853,145.05
60.488,1259,93.178,10.78,145.08
55.424,1260,95.646,10.846,145.13
56.704,1261,95.861,10.834,145.13
58.598,1262,96.164,10.823,145.13
58.166,1272,92.971,10.565,145.15
62.567,1273,93.156,10.665,145.12
66.024,1548,89.882,10.309,145.14
65.721,1549,90.151,10.292,145.16
66.3,1550,89.98,10.235,145.18
65.306,1551,89.95,10.373,145.11
25.863,1552,95.108,12.123,144.61
26.044,1553,95.007,11.961,144.68
26.465,1554,94.803,12.156,144.57
19.449,1555,95.384,12.081,144.64
20.327,1556,95.295,11.94,144.7
14.894,1557,95.644,12.043,144.67
15.726,1558,95.585,11.898,144.73
15.381,1559,95.809,12.028,144.68
16.221,1560,95.846,11.879,144.75
16.306,1561,95.95,12.01,144.69
66.806,1567,89.909,10.169,145.2
66.64,1568,90.191,10.162,145.22
67.456,1569,90.005,10.093,145.23
64.068,1570,90.371,10.25,145.19
64.182,1571,90.134,10.387,145.11
61.883,1572,90.389,10.364,145.14
61.531,1573,90.202,10.452,145.09
29.927,1574,94.621,12.052,144.6
30.829,1575,94.742,11.888,144.69
30.649,1576,94.421,11.958,144.63
30.723,1577,94.99,11.789,144.75
24.688,1578,95.226,11.79,144.77
18.521,1579,95.501,11.769,144.79
18.751,1580,95.839,11.71,144.82
17.253,1581,96.056,11.899,144.74
18.765,1582,96.102,11.744,144.8
18.592,1583,96.236,11.862,144.75
66.994,1590,89.924,10.02,145.26
66.287,1591,90.201,10.01,145.27
66.605,1592,89.986,9.9228,145.29
63.813,1593,90.352,10.082,145.25
61.463,1594,90.489,10.153,145.23
59.6,1595,90.626,10.275,145.19
60.737,1596,90.399,10.491,145.08
59.746,1597,90.644,10.413,145.13
59.656,1598,90.579,10.5,145.08
30.996,1599,94.159,11.874,144.65
31.215,1600,94.282,11.719,144.73
30.964,1601,93.982,11.726,144.71
29.351,1602,96.176,11.566,144.87
23.507,1603,96.359,11.747,144.8
25.778,1604,96.358,11.622,144.85
25.038,1605,96.598,11.657,144.82
64.704,1608,90.381,9.913,145.3
65.069,1609,90.184,9.8842,145.31
60.128,1610,90.533,10.007,145.28
59.282,1611,90.85,10.365,145.16
59.086,1612,90.732,10.518,145.08
59.293,1613,90.948,10.481,145.11
59.114,1614,90.801,10.615,145.03
30.964,1615,93.81,11.61,144.75
31.344,1616,93.933,11.529,144.8
31.335,1617,93.674,11.475,144.8
42.733,1618,96.3,11.378,144.94
37.034,1619,96.512,11.454,144.9
32.445,1620,96.689,11.529,144.87
71.684,1627,90.34,9.7969,145.33
60.172,1628,91.093,10.624,145.04
61.425,1629,91.404,10.551,145.1
60.06,1630,91.361,10.638,145.05
37.919,1631,93.438,11.4,144.82
55.053,1632,96.579,11.25,144.97
58.765,1640,91.628,10.647,145.06
56.606,1641,91.957,10.651,145.08
44.746,1642,93.087,11.194,144.89
38.722,1643,93.36,11.232,144.89
56.319,1653,92.222,10.684,145.08
51.427,1654,92.383,10.745,145.06
55.991,1655,92.799,10.693,145.1
52.329,1656,92.589,10.795,145.05
52.244,1657,92.768,10.921,145
60.084,1658,92.924,10.771,145.07
45.533,1659,92.957,11.053,144.95
66.624,1938,89.16,10.455,145.01
66.801,1939,89.443,10.463,145.02
66.801,1940,89.283,10.39,145.05
66.671,1941,89.21,10.531,144.96
11.395,1942,95.522,12.536,144.43
11.487,1943,95.547,12.33,144.53
13.471,1944,95.353,12.44,144.47
11.416,1945,95.791,12.537,144.44
11.51,1946,95.775,12.362,144.52
11.373,1947,95.987,12.508,144.46
11.424,1948,95.965,12.395,144.51
11.803,1949,96.174,12.422,144.5
66.854,1954,89.23,10.319,145.09
66.941,1955,89.489,10.324,145.1
68.663,1956,89.329,10.253,145.13
66.734,1957,89.698,10.393,145.08
66.385,1958,89.403,10.596,144.94
66.424,1959,89.673,10.522,145.01
64.516,1960,89.608,10.61,144.95
27.899,1961,94.977,12.476,144.42
28.597,1962,94.954,12.301,144.51
29.56,1963,94.687,12.453,144.4
16.091,1964,95.182,12.449,144.45
18.872,1965,95.246,12.283,144.54
13.885,1966,95.527,12.188,144.6
13.773,1967,95.821,12.175,144.61
13.016,1968,96.083,12.226,144.59
14.289,1969,96.262,12.295,144.56
69.176,1972,89.266,10.185,145.16
69.015,1973,89.511,10.18,145.17
70.603,1974,89.341,10.113,145.19
66.841,1975,89.713,10.248,145.15
64.886,1976,89.932,10.465,145.06
62.656,1977,89.788,10.648,144.94
62.605,1978,89.904,10.56,145
61.447,1979,90.024,10.635,144.97
30.347,1980,94.406,12.388,144.41
29.89,1981,94.521,12.217,144.51
30.391,1982,94.219,12.245,144.46
16.368,1983,96.154,12.032,144.68
15.474,1984,96.345,12.198,144.61
16.881,1985,96.389,12.053,144.67
17.221,1986,96.537,12.156,144.62
71.44,1989,89.236,10.046,145.22
71.309,1990,89.5,10.034,145.23
71.512,1991,89.287,9.9611,145.25
68.205,1992,89.728,10.105,145.21
61.247,1993,90.145,10.541,145.03
59.386,1994,90.19,10.624,144.99
30.844,1995,94.057,12.122,144.51
30.978,1996,94.182,12.033,144.57
30.959,1997,93.936,11.975,144.58
18.731,1998,96.471,11.86,144.75
18.272,1999,96.658,12.042,144.67
18.498,2000,96.65,11.919,144.72
18.205,2001,96.895,11.945,144.69
69.016,2006,89.723,9.9763,145.26
69.272,2007,89.522,9.8856,145.28
58.75,2008,90.358,10.607,145.01
58.845,2009,90.563,10.584,145.04
58.264,2010,90.525,10.696,144.97
30.964,2011,93.718,11.881,144.61
21.626,2012,96.813,11.748,144.78
18.456,2013,96.999,11.823,144.74
68.018,2017,89.807,9.8742,145.3
66.818,2018,90.048,9.7826,145.33
58.754,2019,90.819,10.733,144.97
31.555,2020,93.446,11.602,144.72
30.964,2021,93.666,11.698,144.7
18.885,2023,97.084,11.729,144.77
73.993,2030,90.26,9.7023,145.35
58.838,2031,91.079,10.784,144.96
58.841,2032,91.325,10.728,145.01
38.02,2033,93.204,11.527,144.74
58.368,2042,91.527,10.796,144.98
53.64,2043,92.038,10.756,145.04
51.544,2044,91.769,10.792,145
50.262,2045,91.983,10.835,145
44.709,2046,92.879,11.342,144.81
38.848,2047,93.149,11.366,144.82
46.217,2055,92.233,10.852,145
47.789,2056,92.449,10.948,144.97
48.296,2057,92.638,11.064,144.93
45.37,2058,92.786,11.194,144.87
85.842,2320,82.494,7.6255,145.94
86.411,2321,82.442,7.4606,145.97
86.261,2322,82.385,7.5231,145.92
85.003,2333,82.315,7.3627,145.93
84.286,2337,82.196,7.349,145.88
84.019,2338,82.199,7.1557,145.92
83.368,2339,82.111,7.2846,145.84
