header
238.7,1025,50.297,23.696,100.87
238.89,1027,50.449,23.685,100.86
239.01,1203,50.526,24.128,100.51
238.94,1204,50.503,23.944,100.66
239.02,1205,50.376,24.009,100.63
238.55,1206,50.622,24.046,100.56
239.04,1207,49.891,23.908,100.75
239.04,1209,49.711,23.877,100.77
238.95,1210,50.065,24.006,100.66
238.67,1211,50.004,23.812,100.81
238.94,1212,50.238,23.996,100.66
238.87,1213,50.243,23.852,100.76
238.92,1214,50.479,23.796,100.77
238.12,1215,50.756,23.993,100.57
238.34,1216,50.653,23.868,100.68
238.08,1217,50.832,23.866,100.64
238.93,1402,50.396,24.389,100.32
239,1403,50.312,24.257,100.44
239,1404,50.216,24.336,100.39
238.86,1405,50.552,24.438,100.25
238.97,1406,50.481,24.265,100.41
237.94,1407,50.607,24.346,100.32
239.04,1408,50.089,24.249,100.47
239.04,1409,50.15,24.17,100.53
239.04,1410,49.946,24.168,100.54
239.04,1411,50.31,24.124,100.55
233.41,1412,50.703,24.27,100.36
234.14,1413,50.726,24.126,100.47
232.15,1414,50.819,24.195,100.39
239.04,1415,49.569,23.959,100.7
239.04,1416,49.82,24.021,100.66
231.37,1417,50.941,24.115,100.42
232.81,1418,50.938,23.962,100.54
231.21,1419,51.096,24.003,100.45
238.99,1619,50.271,24.595,100.15
238.92,1620,50.308,24.471,100.26
239,1621,50.164,24.452,100.29
238.97,1622,50.456,24.698,100.03
238.86,1623,50.466,24.55,100.16
237.67,1624,50.587,24.666,100.04
239.03,1625,50.03,24.414,100.33
239.03,1626,50.043,24.323,100.41
239.03,1627,49.88,24.35,100.38
231.87,1628,50.686,24.566,100.11
232.06,1629,50.708,24.418,100.23
229.02,1630,50.79,24.49,100.15
239.04,1631,49.717,24.265,100.45
239.04,1632,49.74,24.145,100.55
239.04,1633,49.544,24.187,100.51
225.67,1634,50.891,24.411,100.19
226.87,1635,50.9,24.269,100.31
224.48,1636,50.996,24.348,100.21
239.04,1637,49.358,24.119,100.55
224.64,1640,51.074,24.269,100.25
225.45,1641,51.136,24.162,100.32
224.47,1642,51.276,24.324,100.13
223.57,1646,51.268,24.092,100.32
219.39,1647,51.433,24.182,100.19
219.99,1653,51.391,23.966,100.37
215.17,1654,51.548,24.034,100.26
209.28,1662,51.642,23.923,100.3
218.23,1691,52.604,22.6,100.73
239.04,1871,50.122,24.659,100.1
239.04,1872,50.05,24.52,100.23
239.04,1873,49.89,24.567,100.18
239.04,1874,50.313,24.746,99.998
238.9,1875,50.483,24.827,99.897
231.87,1876,50.713,24.693,99.986
231.87,1877,50.653,24.817,99.876
228.56,1878,50.774,24.759,99.907
239.04,1879,49.713,24.495,100.25
239.04,1880,49.71,24.381,100.35
239.04,1881,49.537,24.417,100.3
225.1,1882,50.881,24.692,99.94
224.99,1883,50.875,24.557,100.07
221.79,1884,50.977,24.626,99.974
239.2,1885,49.362,24.35,100.35
239.15,1886,49.36,24.234,100.45
240.56,1887,49.186,24.28,100.39
215.87,1888,51.043,24.54,100.03
