header
71.113,0,81.55,16.456,130
79.334,1,81.638,16.385,130.06
78.522,2,81.556,16.37,130
72.998,3,81.652,16.545,130.06
79.248,4,81.664,16.459,130.08
77.731,5,81.766,16.488,130.13
80.8,8,81.746,16.402,130.13
79.041,9,81.865,16.425,130.19
81.076,12,81.824,16.342,130.17
80.024,13,81.95,16.357,130.24
79.881,17,81.988,16.295,130.26
53.941,53,81.214,16.55,129.74
51.179,54,81.31,16.473,129.82
53.231,55,81.214,16.461,129.74
49.345,56,81.284,16.611,129.79
48.809,57,81.373,16.556,129.87
46.129,58,81.348,16.654,129.84
60.869,63,81.36,16.389,129.86
60.148,64,81.246,16.384,129.76
61.577,65,81.438,16.465,129.91
47.251,66,81.444,16.637,129.91
60.328,67,81.532,16.571,129.97
57.58,68,81.545,16.68,129.97
71.828,76,81.467,16.334,129.93
67.035,77,81.333,16.297,129.82
61.931,78,81.694,16.664,130.07
71.595,79,81.77,16.571,130.13
70.519,80,81.873,16.615,130.17
75.628,98,81.89,16.513,130.2
74.809,99,82.017,16.543,130.26
78.683,114,82.005,16.432,130.26
78.626,115,82.144,16.439,130.32
78.69,130,82.102,16.316,130.31
78.69,131,82.258,16.332,130.38
78.838,149,82.222,16.216,130.36
78.841,150,82.37,16.244,130.43
82.343,165,82.379,16.165,130.43
59.296,340,80.943,16.751,129.5
59.021,341,80.967,16.63,129.52
59.706,342,80.833,16.664,129.4
59.006,343,81.037,16.834,129.57
58.9,344,81.076,16.714,129.61
52.732,345,81.106,16.886,129.62
52.138,346,81.173,16.805,129.69
50.721,347,81.171,16.925,129.67
58.122,355,81.005,16.516,129.55
59.156,356,80.88,16.528,129.44
55.947,357,81.103,16.591,129.64
50.752,358,81.229,16.694,129.74
45.894,359,81.253,16.893,129.73
45.278,360,81.324,16.812,129.8
45.302,361,81.346,16.932,129.79
56.755,371,81.111,16.434,129.64
58.82,372,80.967,16.405,129.51
45.321,373,81.416,16.733,129.87
45.287,374,81.441,16.901,129.86
45.587,375,81.477,16.825,129.9
45.674,376,81.588,16.915,129.95
59.387,392,81.195,16.299,129.7
57.483,394,81.596,16.774,129.99
57.738,395,81.683,16.85,130.03
63.117,407,81.768,16.785,130.09
70.678,408,81.857,16.711,130.15
69.806,409,81.953,16.811,130.18
74.764,420,82.004,16.665,130.23
74.392,421,82.128,16.715,130.28
78.664,430,82.159,16.569,130.32
78.658,431,82.271,16.638,130.36
78.698,441,82.308,16.55,130.39
78.704,442,82.303,16.439,130.39
78.832,452,82.439,16.319,130.45
83.517,460,82.433,16.074,130.44
79.875,461,82.546,16.169,130.49
80.893,472,82.686,16.066,130.54
51.487,484,87.139,17.436,131.87
48.497,493,87.031,17.31,131.85
45.489,495,86.976,17.187,131.83
62.105,719,80.797,16.905,129.34
61.663,720,80.834,16.791,129.39
65.529,721,80.703,16.753,129.26
59.051,722,80.905,17.009,129.42
59.035,723,80.931,16.887,129.47
58.303,724,81.012,17.102,129.49
56.558,725,81.063,16.983,129.56
55.973,726,81.078,17.167,129.53
55.247,727,81.168,17.095,129.62
54.574,728,81.141,17.213,129.57
66.734,745,80.655,16.635,129.22
63.198,746,80.744,16.557,129.3
67.347,747,80.594,16.543,129.15
47.907,748,81.259,17.01,129.71
50.053,749,81.242,17.19,129.65
47.954,750,81.351,17.119,129.75
47.247,751,81.336,17.24,129.7
59.641,770,80.828,16.401,129.37
63.877,771,80.691,16.414,129.24
45.813,772,81.454,17.01,129.85
45.165,773,81.479,17.23,129.8
45.077,774,81.507,17.11,129.86
45,775,81.616,17.17,129.91
46.055,795,81.652,17.031,129.96
45.347,796,81.707,17.136,129.97
57.829,814,81.791,16.915,130.07
51.011,815,81.795,17.113,130.03
53.882,816,81.836,17.025,130.07
53.479,817,81.951,17.138,130.1
62.802,834,81.976,16.958,130.16
61.932,835,82.096,17.052,130.19
66.283,850,82.135,16.959,130.24
70.602,851,82.136,16.839,130.26
78.589,866,82.305,16.733,130.36
78.792,876,82.394,16.501,130.43
79.235,877,82.461,16.593,130.44
79.118,884,82.487,16.428,130.47
79.911,885,82.626,16.462,130.51
79.936,893,82.617,16.299,130.52
80.183,894,82.759,16.352,130.57
44.793,895,87.017,17.877,131.79
80.281,900,82.782,16.256,130.58
80.666,901,82.753,16.148,130.57
51.822,902,86.955,17.662,131.79
84.862,909,82.881,15.997,130.6
51.115,910,86.881,17.501,131.79
50.854,911,86.983,17.455,131.82
49.265,912,86.86,17.34,131.79
46.121,921,86.831,17.153,131.79
59.036,1144,80.645,17.277,129.11
59.036,1145,80.826,17.235,129.29
59.036,1146,80.688,17.166,129.18
59.036,1147,80.789,17.347,129.23
62.761,1159,80.605,16.987,129.14
62.687,1160,80.681,16.904,129.23
65.079,1161,80.549,16.837,129.1
59.157,1162,80.645,17.081,129.16
59.165,1163,80.765,17.054,129.28
58.914,1164,80.899,17.139,129.38
58.998,1165,80.951,17.383,129.36
58.778,1166,81.014,17.263,129.45
58.748,1167,81.055,17.525,129.39
58.347,1168,81.124,17.406,129.49
58.565,1169,81.166,17.516,129.48
67.996,1182,80.49,16.717,129.05
67.391,1183,80.571,16.683,129.13
70.472,1184,80.439,16.597,128.99
52.913,1185,81.206,17.306,129.59
55.807,1186,81.299,17.536,129.57
51.172,1187,81.28,17.413,129.6
50.281,1188,81.416,17.47,129.68
70.553,1201,80.386,16.473,128.93
68.415,1202,80.525,16.438,129.07
69.829,1203,80.402,16.376,128.93
45.679,1204,81.386,17.339,129.71
45.112,1205,81.487,17.409,129.75
64.803,1216,80.635,16.314,129.16
