"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
44.582,2137,96.86,10.777,129.06
43.855,2138,97.134,10.699,128.99
39.535,2139,97.534,10.715,129.06
44.008,2140,97.439,10.636,128.95
46.572,2141,97.695,10.665,129.01
328.43,2169,94.03,24.664,127.47
341.59,2170,94.134,24.656,127.4
341.81,2171,94.225,24.64,127.34
342.73,2172,94.363,24.554,127.35
344.28,2173,94.514,24.509,127.29
343.14,2174,94.676,24.298,127.45
342.91,2175,94.658,24.434,127.27
341.57,2176,94.854,24.41,127.14
341.6,2177,94.802,24.271,127.38
341.57,2178,95.031,24.396,127
341.57,2179,94.999,24.236,127.26
341.57,2180,95.208,24.421,126.81
341.57,2181,95.204,24.264,127.04
341.57,2182,95.295,24.348,126.84
341.29,2188,94.127,24.789,127.2
340.68,2189,95.194,24.126,127.24
341.57,2190,95.405,24.283,126.83
340.29,2191,95.373,24.106,127.11
341.55,2192,95.494,24.173,126.91
340.57,2196,95.631,24.071,126.93
329.72,2197,95.669,23.874,127.18
333.17,2198,95.806,24.137,126.68
331.2,2199,95.837,23.929,126.95
330.42,2200,95.908,24.04,126.73
316.67,2204,95.857,23.73,127.21
320.21,2205,96.025,23.97,126.73
315.88,2206,96.031,23.769,127.01
315.2,2207,96.114,23.865,126.8
313.74,2212,96.043,23.572,127.27
310.97,2213,96.224,23.787,126.81
309.61,2214,96.215,23.603,127.08
308.12,2215,96.306,23.683,126.89
312.99,2220,96.226,23.416,127.31
303.59,2221,96.412,23.602,126.9
305.08,2222,96.392,23.441,127.14
8.1301,2320,91.707,11.646,128.28
8.1301,2321,91.691,11.69,128.47
8.1301,2322,91.536,11.713,128.41
8.1301,2323,91.978,11.583,128.3
8.1301,2324,91.904,11.638,128.46
8.1301,2325,92.149,11.543,128.3
8.1301,2326,92.196,11.571,128.48
8.1301,2327,92.293,11.51,128.32
8.1301,2333,91.333,11.764,128.43
8.1301,2334,91.503,11.758,128.58
8.1301,2335,91.296,11.795,128.54
8.1301,2336,91.747,11.714,128.63
8.1301,2337,92.002,11.656,128.63
8.1301,2338,92.23,11.608,128.65
8.1301,2339,92.493,11.482,128.41
8.1757,2340,92.471,11.536,128.6
8.3006,2341,92.709,11.417,128.38
8.3817,2342,92.744,11.45,128.53
10.984,2343,92.854,11.394,128.43
8.1301,2353,91.262,11.829,128.65
8.1301,2354,91.261,11.865,128.79
8.1301,2355,91.113,11.879,128.72
8.5829,2356,92.745,11.489,128.67
18.589,2357,93.03,11.364,128.49
19.759,2358,92.997,11.424,128.67
28.442,2359,93.241,11.298,128.45
28.891,2360,93.254,11.341,128.6
29.647,2361,93.37,11.279,128.5
8.1301,2390,90.996,11.926,128.81
8.1301,2391,90.961,11.973,128.95
8.1301,2392,90.845,11.975,128.87
30.283,2393,93.293,11.38,128.76
33.868,2394,93.499,11.261,128.55
34.078,2395,93.507,11.307,128.7
35.157,2396,93.619,11.247,128.61
8.1301,2411,90.728,12.024,128.95
31.325,2413,93.539,11.344,128.83
36.069,2414,93.712,11.246,128.67
33.776,2415,93.777,11.28,128.81
38.133,2416,93.87,11.207,128.67
39.693,2429,94.071,11.186,128.76
44.836,2430,94.511,11.127,128.87
44.763,2431,94.389,11.102,128.74
45,2432,94.62,11.026,128.7
44.983,2433,94.717,11.07,128.85
44.865,2434,94.798,10.999,128.74
44.518,2441,95.003,11.027,128.91
44.276,2442,95.01,10.957,128.76
43.892,2443,95.222,10.884,128.72
43.948,2444,95.294,10.943,128.87
44.101,2445,95.404,10.855,128.75
44.694,2452,95.573,10.924,128.94
44.885,2453,95.623,10.84,128.81
45,2454,95.884,10.762,128.77
44.725,2455,95.831,10.866,128.93
45,2456,96.084,10.688,128.72
44.977,2457,96.103,10.786,128.89
44.902,2458,96.234,10.68,128.76
44.639,2465,96.4,10.701,128.84
44.497,2466,96.81,10.694,128.93
43.287,2467,96.692,10.633,128.82
40.187,2468,96.92,10.547,128.75
41.685,2469,96.979,10.639,128.89
38.703,2470,97.086,10.539,128.78
38.189,2473,97.263,10.573,128.85
341.57,2502,95.05,24.551,126.76
341.57,2503,95.053,24.488,126.85
341.57,2504,94.981,24.534,126.84
341.57,2506,95.141,24.503,126.75
341.57,2507,95.151,24.604,126.58
341.83,2511,94.281,24.714,127.19
341.57,2512,94.401,24.697,127.11
341.66,2513,94.558,24.628,127.07
341.65,2514,94.727,24.552,127.04
341.57,2515,94.866,24.586,126.86
341.57,2516,95.258,24.579,126.52
341.57,2517,95.36,24.435,126.65
341.57,2518,95.399,24.537,126.45
341.29,2527,94.303,24.844,126.97
341.57,2528,95.536,24.419,126.5
341.55,2529,95.565,24.254,126.73
341.57,2530,95.676,24.47,126.29
341.02,2531,95.707,24.285,126.55
340.6,2532,95.789,24.423,126.26
334.87,2538,95.91,24.303,126.33
328.68,2539,95.972,24.132,126.54
328.14,2540,96.034,24.213,126.36
323.91,2546,96.149,24.115,126.4
315.48,2547,96.186,23.944,126.62
314.97,2548,96.254,24.008,126.47
309.97,2554,96.359,23.903,126.52
305.37,2555,96.387,23.745,126.73
304.96,2556,96.46,23.796,126.59
299.83,2562,96.563,23.689,126.64
297.89,2563,96.564,23.545,126.85
290.75,2564,96.646,23.58,126.72
8.1303,2666,91.728,11.573,127.93
8.1304,2667,91.682,11.618,128.12
8.1303,2668,91.58,11.628,128.04
8.126,2669,91.996,11.507,127.94
8.1256,2670,91.889,11.568,128.12
