header
13.121,1496,93.851,13.616,131.63
13.277,1497,93.659,13.71,131.67
13.794,1507,93.738,13.581,131.61
13.142,1508,93.873,13.49,131.56
10.102,1953,93.488,13.86,131.74
13.278,1971,93.433,13.704,131.67
14.96,1990,93.207,13.686,131.66
15.63,1992,93.376,13.575,131.6
16.063,1993,93.61,13.52,131.57
16.353,1994,93.856,13.372,131.49
14.632,2007,93.186,13.535,131.58
14.279,2008,93.407,13.44,131.53
14.571,2009,93.636,13.346,131.47
14.804,2010,93.873,13.232,131.41
18.909,2448,97.075,12.546,130.76
18.32,2459,96.923,12.457,130.73
14.965,2476,96.79,12.368,130.68
11.784,2494,96.71,12.306,130.65
13.625,2503,93.162,13.414,131.5
13.434,2504,93.417,13.3,131.44
13.977,2505,93.657,13.196,131.38
14.305,2506,93.882,13.101,131.32
11.015,2517,96.452,12.278,130.65
11.282,2518,96.628,12.26,130.62
10.142,2523,92.94,13.39,131.47
8.7708,2524,93.204,13.262,131.4
10.051,2525,93.457,13.15,131.34
11.489,2526,93.722,13.043,131.27
11.335,2527,93.767,12.902,131.17
10.535,2528,93.987,12.853,131.14
10.77,2535,95.638,12.245,130.66
10.708,2537,95.961,12.228,130.64
9.5039,2538,96.117,12.221,130.63
10.823,2539,96.296,12.215,130.61
9.8418,2540,92.862,13.294,131.41
8.4156,2541,93.015,13.213,131.36
9.778,2542,93.248,13.106,131.29
11.221,2543,93.5,13.008,131.23
10.444,2544,95.828,12.15,130.57
30.016,3006,97.69,12.727,130.74
29.27,3007,97.502,12.6,130.71
31.527,3008,97.744,12.586,130.65
20.016,3022,97.296,12.5,130.69
30.025,3023,97.681,12.453,130.59
28.033,3024,97.479,12.448,130.63
28.643,3025,97.569,12.327,130.54
18.443,3040,97.137,12.398,130.65
18.454,3041,97.339,12.345,130.59
18.456,3042,97.447,12.219,130.49
15.725,3056,96.981,12.324,130.63
18.033,3057,97.161,12.232,130.54
17.889,3058,97.357,12.112,130.42
15.441,3077,96.864,12.211,130.56
18.18,3078,97.023,12.085,130.45
18.24,3079,97.187,12.119,130.45
12.15,3097,96.573,12.166,130.55
15.564,3098,96.795,12.086,130.47
16.332,3099,96.942,11.96,130.35
11.217,3109,93.965,12.755,131.06
11.36,3110,94.232,12.651,130.98
11.263,3114,95.298,12.296,130.7
11.351,3115,95.479,12.263,130.67
11.385,3116,96.128,12.11,130.53
11.329,3117,96.381,12.081,130.49
11.357,3118,96.582,12.059,130.47
11.598,3119,96.683,11.994,130.4
15.121,3120,96.803,11.987,130.39
9.1343,3131,92.733,13.226,131.34
8.5694,3132,93.021,13.075,131.25
9.2049,3133,93.282,12.956,131.18
9.7433,3134,93.522,12.885,131.14
9.8382,3135,93.844,12.698,131.01
9.6936,3136,93.684,12.782,131.06
9.9495,3137,94.019,12.623,130.95
9.9245,3138,94.274,12.522,130.87
10.05,3139,94.565,12.381,130.75
10.629,3140,94.863,12.278,130.67
10.989,3141,95.178,12.204,130.61
11.516,3142,95.509,12.141,130.56
12.564,3143,95.773,12.042,130.47
11.838,3144,96.024,12.009,130.44
11.352,3145,96.283,11.973,130.4
11.333,3146,96.525,11.948,130.37
8.5174,3151,92.793,13.07,131.23
9.0403,3152,93.083,12.905,131.12
9.5902,3153,93.401,12.785,131.04
44.358,3663,97.938,12.746,130.69
41.532,3664,97.862,12.498,130.58
45.16,3665,98.019,12.595,130.59
43.88,3666,98,12.465,130.53
39.854,3689,97.916,12.378,130.49
31.518,3690,97.774,12.317,130.49
32.233,3691,97.984,12.234,130.39
18.438,3707,97.707,12.206,130.43
18.912,3708,97.85,12.094,130.33
15.839,3726,97.585,12.092,130.37
16.683,3727,97.739,11.978,130.26
18.325,3743,97.22,12.029,130.38
12.912,3744,97.573,11.99,130.3
12.776,3745,97.396,11.973,130.31
20.405,3758,97.136,11.924,130.3
20.817,3759,97.309,11.875,130.25
12.223,3770,96.771,11.905,130.32
20.594,3771,97.236,11.785,130.17
14.078,3772,96.957,11.811,130.22
9.6222,3780,93.712,12.645,130.94
9.7165,3781,93.982,12.526,130.86
