"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
53.864,2180,61.672,11.075,131.75
70.143,2181,61.73,11.383,131.87
63.436,2182,61.864,11.295,131.81
67.275,2183,62.068,11.512,131.86
71.011,2184,61.856,11.519,131.9
56.348,2185,62.24,11.66,131.89
72.243,2194,60.373,10.384,131.56
71.678,2195,60.242,10.432,131.61
71.644,2196,60.184,10.325,131.55
71.252,2201,60,10.283,131.54
70.544,2202,59.826,10.32,131.58
70.526,2203,59.817,10.222,131.53
70.465,2205,59.626,10.277,131.58
70.463,2206,59.648,10.182,131.52
70.463,2208,59.419,10.151,131.52
71.734,2210,59.227,10.09,131.49
86.926,2214,59.04,10.052,131.48
74.69,2514,60.946,10.24,131.41
74.385,2515,60.812,10.322,131.47
74.545,2516,60.744,10.209,131.41
73.411,2517,61.194,10.421,131.48
68.788,2518,60.994,10.444,131.52
71.83,2519,61.429,10.567,131.54
49.012,2520,61.222,10.6,131.58
72.419,2521,61.644,10.683,131.57
63.415,2522,61.785,10.995,131.7
73.587,2523,61.756,10.831,131.63
73.817,2524,61.89,10.971,131.67
73.004,2533,60.36,10.056,131.36
72.748,2534,60.213,10.129,131.43
72.864,2535,60.122,10.022,131.37
73.83,2536,60.589,10.22,131.44
72.858,2537,60.416,10.25,131.48
73.773,2538,61.987,11.141,131.73
73.47,2539,62.145,11.343,131.79
64.127,2540,62.317,11.529,131.83
26.33,2541,62.467,11.72,131.88
71.899,2547,59.937,9.9259,131.32
71.589,2548,59.96,10.062,131.41
71.694,2549,59.823,9.9468,131.35
71.606,2550,60.125,10.211,131.49
70.541,2557,59.782,10.109,131.46
70.723,2558,59.691,9.9652,131.37
70.549,2561,59.495,9.8581,131.32
70.467,2562,59.451,9.9533,131.38
70.56,2563,59.333,9.801,131.29
70.463,2564,59.494,10.067,131.46
71.836,2566,59.203,9.9731,131.42
72.257,2567,59.172,9.8289,131.32
90.401,2570,58.904,9.9259,131.4
91.781,2571,58.938,9.8244,131.33
75.766,2858,60.56,9.8639,131.21
75.548,2859,60.433,9.9516,131.28
75.751,2860,60.37,9.8474,131.22
75.656,2861,60.786,10.041,131.3
74.891,2862,60.625,10.073,131.34
76.094,2863,61.008,10.102,131.32
76.359,2864,61.199,10.27,131.4
76.369,2865,61.424,10.421,131.46
76.208,2866,61.67,10.562,131.5
75.563,2867,61.866,10.721,131.56
75.018,2868,61.996,10.911,131.63
33.135,2869,62.809,11.671,131.81
75.179,2877,60.196,9.835,131.23
74.332,2878,60.111,9.9215,131.3
74.986,2879,60.035,9.8216,131.24
74.903,2880,62.17,11.063,131.67
73.95,2881,62.282,11.213,131.72
69.729,2882,62.42,11.397,131.77
51.91,2883,62.567,11.594,131.82
73.905,2891,59.864,9.7949,131.24
73.391,2892,59.711,9.8306,131.28
73.604,2893,59.645,9.7083,131.19
71.482,2902,59.588,9.8392,131.29
72.5,2903,59.439,9.7119,131.22
72.093,2909,59.166,9.6802,131.22
71.862,2911,58.923,9.5686,131.15
72.572,2912,58.948,9.7008,131.25
72.547,2913,58.816,9.5892,131.18
91.532,2916,58.725,9.6991,131.26
95.965,2917,58.683,9.5913,131.19
293.41,2927,63.853,7.759,129.54
330.88,2928,63.858,7.6257,129.45
330.88,2929,63.746,7.6383,129.47
359.48,2930,63.983,7.8161,129.57
7.2625,2931,63.999,7.7242,129.51
22.688,2932,64.088,7.8434,129.57
0,2939,63.644,7.5883,129.44
0,2940,63.687,7.4884,129.37
0,2941,63.518,7.5374,129.41
0,2942,63.867,7.5278,129.38
64.855,2943,64.001,7.6116,129.43
66.463,2944,64.158,7.7887,129.53
70.031,2945,64.126,7.6948,129.47
70.017,2946,64.291,7.7586,129.49
70.567,2955,63.655,7.3376,129.26
0,2956,63.5,7.3778,129.3
70.706,2957,63.821,7.423,129.31
70.67,2958,63.999,7.5017,129.35
69.387,2959,64.154,7.6024,129.4
63.551,2960,64.307,7.6217,129.39
70.967,2976,63.406,7.2545,129.22
71.405,2977,63.504,7.184,129.16
71.701,2978,63.28,7.1567,129.15
70.972,2979,63.684,7.2306,129.19
70.741,2980,63.825,7.3117,129.23
70.215,2981,63.962,7.3898,129.28
66.276,2982,64.133,7.457,129.3
57.853,2983,64.294,7.5223,129.33
72.435,2991,63.212,7.0214,129.05
72.46,2992,63.356,7.0159,129.04
72.508,2993,63.119,6.8733,128.94
71.991,2994,63.54,7.0417,129.05
72.092,2995,63.679,7.1178,129.1
71.73,2996,63.818,7.206,129.16
43.59,2997,63.992,7.2728,129.19
20.464,2998,64.166,7.3433,129.22
28.083,2999,64.281,7.4358,129.27
72.615,3006,63.297,6.8713,128.93
71.932,3007,63.368,6.8021,128.88
70.588,3008,63.481,6.9087,128.96
69.113,3009,63.703,6.9845,129
68.012,3010,63.858,7.1062,129.08
33.825,3011,64.017,7.1346,129.08
21.286,3012,64.139,7.2321,129.14
18.439,3021,63.589,6.8478,128.9
17.328,3022,63.461,6.7265,128.82
17.979,3023,63.714,6.8534,128.9
30.49,3024,63.808,6.9082,128.93
50.287,3025,63.942,6.9857,128.98
1.0126,3034,63.641,6.7503,128.82
79.33,3266,61.221,9.9665,131.21
76.987,3267,61.127,10.045,131.27
76.884,3268,61.011,9.9601,131.22
79.936,3269,61.428,10.125,131.28
76.815,3270,61.248,10.142,131.31
0,3271,61.603,10.255,131.34
76.752,3272,61.425,10.278,131.37
76.651,3273,61.755,10.348,131.37
76.428,3274,61.644,10.42,131.43
76.453,3275,61.823,10.445,131.42
76.694,3284,60.384,9.649,131.07
76.458,3285,60.277,9.7393,131.15
76.78,3286,60.181,9.635,131.08
76.475,3287,60.65,9.7417,131.11
76.409,3288,60.811,9.913,131.21
75.974,3289,61.939,10.575,131.47
75.072,3290,62.183,10.939,131.62
75.268,3291,62.098,10.762,131.54
75.115,3292,62.267,10.891,131.58
50.699,3293,62.911,11.529,131.74
76.824,3302,59.97,9.616,131.09
76.295,3303,59.961,9.7281,131.18
76.456,3304,59.759,9.6443,131.13
74.503,3305,62.411,11.05,131.63
74.036,3306,62.537,11.258,131.7
72.494,3307,62.671,11.461,131.75
74.541,3314,59.495,9.5786,131.11
84.979,3316,66.747,12.811,130.94
0,3318,67.518,12.966,130.41
74.278,3321,59.272,9.4509,131.03
73.451,3322,59.26,9.5765,131.13
74.008,3323,59.156,9.4633,131.05
98.084,3324,66.889,12.764,130.84
124.1,3325,67.006,12.703,130.76
99.539,3326,67.084,12.805,130.72
0,3327,67.202,12.836,130.65
59.916,3328,67.298,12.866,130.58
72.214,3332,59.039,9.5415,131.12
73.216,3333,59.019,9.4517,131.06
127.34,3334,67.105,12.636,130.68
89.895,3335,67.25,12.719,130.59
72.423,3338,58.79,9.4086,131.04
71.974,3339,58.7,9.4865,131.11
73.641,3340,58.626,9.385,131.03
96.335,3343,58.497,9.3805,131.04
244.75,3344,63.713,8.1164,129.79
245.16,3345,63.816,7.9754,129.69
264.65,3346,63.637,7.9727,129.7
279.93,3347,63.866,8.0851,129.76
274.13,3353,63.493,7.8907,129.65
247.53,3354,63.621,7.8302,129.61
241.36,3355,63.457,7.7894,129.59
245.88,3356,63.795,7.8456,129.6
327.35,3357,64.031,8.0867,129.74
345.91,3358,64.011,7.9353,129.64
0,3359,64.206,8.1828,129.78
0,3360,64.224,8.0471,129.69
0,3361,64.332,8.1579,129.74
333.49,3366,63.643,7.7033,129.52
331.3,3367,63.433,7.6593,129.5
65.525,3368,64.239,7.9078,129.59
0,3369,64.479,8.1502,129.71
93.482,3370,64.392,8.0098,129.64
91.785,3371,64.578,8.0356,129.62
0,3375,63.254,7.566,129.44
0,3376,63.333,7.4531,129.36
0,3377,63.153,7.4543,129.36
71.41,3378,64.433,7.89,129.55
71.541,3379,64.626,7.9097,129.53
0,3388,63.318,7.3091,129.26
0,3389,63.136,7.2705,129.23
61.781,3390,64.464,7.7468,129.45
70.978,3391,64.63,7.7502,129.42
47.53,3406,62.962,7.1075,129.11
69.043,3407,63.091,7.0575,129.08
68.621,3408,62.904,6.913,128.97
53.364,3409,64.451,7.5625,129.33
70.567,3410,64.639,7.6157,129.33
68.668,3420,62.84,6.7323,128.83
68.744,3421,62.984,6.6801,128.79
15.273,3423,64.316,7.3233,129.18
14.713,3424,64.496,7.4251,129.22
16.378,3425,64.652,7.5296,129.27
14.702,3436,62.937,6.435,128.6
0.88061,3437,62.798,6.288,128.48
66.076,3438,63.128,6.5711,128.7
72.755,3439,63.22,6.7189,128.82
15.766,3440,64.169,7.1062,129.04
328.2,3441,64.398,7.2145,129.09
324.47,3442,64.567,7.3443,129.15
355.58,3443,64.663,7.4598,129.22
322.53,3449,62.752,6.17,128.39
321.1,3450,62.909,6.1514,128.37
348.48,3452,63.075,6.2977,128.49
16.944,3453,63.198,6.444,128.6
17.362,3454,63.352,6.5903,128.71
16.609,3455,63.831,6.7869,128.84
15.897,3456,64.06,6.8882,128.89
349.72,3457,64.28,7.0417,128.98
340.63,3458,64.486,7.0826,128.98
323.47,3459,64.582,7.248,129.08
0,3466,63.001,5.978,128.23
0,3468,63.135,6.147,128.37
0,3469,63.276,6.3095,128.49
0,3470,63.441,6.4654,128.61
0,3471,63.619,6.6155,128.72
0,3472,63.873,6.6417,128.72
0,3473,64.069,6.7407,128.78
0,3474,64.176,6.83,128.83
343.02,3475,64.308,6.9248,128.89
0,3485,63.122,5.8729,128.14
0,3486,63.239,6.0118,128.26
0,3487,63.353,6.174,128.38
0,3488,63.472,6.3327,128.51
0,3489,63.686,6.4557,128.59
0,3490,63.965,6.4783,128.58
0,3491,64.068,6.6273,128.69
0,3509,63.328,5.8494,128.12
0,3510,63.462,6.0501,128.28
0,3511,63.562,6.2349,128.42
0,3512,63.723,6.2941,128.46
0,3513,63.821,6.3875,128.53
0,3531,63.465,5.8063,128.08
0,3532,63.588,5.9453,128.18
0,3533,63.7,6.1388,128.34
70.355,3795,60.931,9.6485,131.02
73.995,3796,60.817,9.7167,131.08
74.82,3797,60.704,9.6309,131.03
74.298,3798,61.14,9.7917,131.1
75.743,3799,60.951,9.8246,131.14
85.382,3800,61.336,9.8869,131.14
0,3801,61.475,10.008,131.2
0,3802,61.645,10.132,131.26
77.698,3803,61.806,10.255,131.31
77.038,3804,61.932,10.402,131.38
76.58,3812,60.218,9.4567,130.94
76.696,3813,60.092,9.5334,131.01
76.514,3814,60.009,9.4301,130.94
76.465,3815,60.488,9.5413,130.98
76.045,3816,62.117,10.47,131.39
75.678,3817,62.216,10.639,131.46
75.677,3818,62.352,10.819,131.53
64.919,3819,63.035,11.41,131.68
75.937,3826,59.803,9.4122,130.95
75.731,3827,59.669,9.5068,131.04
75.722,3828,59.609,9.39,130.95
75.636,3829,62.564,10.913,131.54
74.873,3830,62.664,11.122,131.62
73.702,3831,62.786,11.328,131.68
0,3834,67.899,13.117,130.08
74.538,3838,59.411,9.4381,131.01
74.494,3839,59.423,9.3518,130.94
91.816,3840,66.563,12.722,131.02
100.19,3841,66.7,12.714,130.95
0,3842,67.645,12.935,130.3
40.763,3843,67.791,12.996,130.17
74.241,3846,59.156,9.2853,130.91
73.988,3847,59.058,9.3623,130.98
74.257,3848,58.991,9.2697,130.91
128.55,3849,66.77,12.59,130.89
132.68,3850,66.938,12.596,130.79
48.661,3851,67.413,12.813,130.48
41.64,3852,67.718,12.823,130.23
48.837,3853,67.557,12.735,130.35
74.392,3855,58.869,9.3469,130.98
83.83,3856,58.857,9.2644,130.92
135.46,3857,67.043,12.476,130.69
110.5,3858,67.221,12.55,130.59
61.647,3859,67.383,12.641,130.48
86.56,3861,58.653,9.2423,130.91
86.896,3862,58.504,9.2716,130.95
87.605,3863,58.421,9.146,130.85
289.41,3864,63.374,8.281,129.92
286.74,3865,63.407,8.1237,129.81
302.06,3866,63.265,8.1189,129.82
242.74,3867,63.562,8.3667,129.96
239.24,3868,63.588,8.2144,129.86
236.46,3869,63.704,8.3553,129.94
311.9,3873,63.128,8.0252,129.76
295.33,3874,63.269,7.9627,129.71
274.79,3875,63.097,7.9218,129.69
285.1,3876,63.482,8.0174,129.74
241.12,3877,63.851,8.2943,129.89
314.25,3878,63.908,8.1786,129.81
324.06,3879,64.053,8.3877,129.93
5.6404,3880,64.065,8.2533,129.84
355.6,3881,64.183,8.3775,129.9
239.96,3885,63.295,7.8082,129.61
225.44,3886,63.083,7.8014,129.61
0,3887,64.275,8.3054,129.85
0,3888,64.419,8.2618,129.8
0,3889,64.465,8.386,129.87
326.02,3895,63.264,7.6705,129.51
251.83,3896,63.074,7.6188,129.48
76.553,3897,64.636,8.3344,129.8
75.798,3898,64.654,8.1725,129.7
74.708,3899,64.784,8.2528,129.72
0,3904,62.995,7.4064,129.33
71.365,3905,64.806,8.0925,129.61
72.329,3906,64.948,8.2734,129.7
0,3923,62.827,7.2777,129.24
0,3924,62.947,7.2374,129.21
0,3925,62.766,7.1136,129.12
72.18,3926,64.796,7.9083,129.49
72.682,3927,65.067,8.189,129.61
72.84,3928,64.951,8.0349,129.54
72.98,3929,65.128,8.063,129.52
0,3944,62.695,6.9475,128.99
73.191,3945,64.814,7.7577,129.39
73.191,3946,64.977,7.9041,129.45
73.044,3947,65.17,7.9507,129.43
17.453,3957,64.811,7.6035,129.29
18.013,3958,65.003,7.7585,129.35
17.617,3959,65.193,7.8716,129.37
325.8,3971,64.75,7.4117,129.17
322.16,3972,64.942,7.5634,129.23
321.11,3973,65.11,7.6869,129.27
352.94,3974,65.213,7.8017,129.32
324.25,3983,64.717,7.2368,129.05
321.36,3984,64.868,7.3896,129.13
321.28,3985,65.01,7.4626,129.15
320.55,3986,65.118,7.5877,129.21
0,3997,64.256,6.7531,128.76
0,3998,64.477,6.8958,128.84
0,3999,64.797,7.1789,128.99
0,4000,64.649,7.0633,128.93
321.44,4001,64.949,7.3052,129.05
0,4015,64.194,6.5633,128.62
0,4016,64.388,6.7215,128.72
0,4017,64.59,6.7739,128.73
0,4018,64.676,6.946,128.84
262.23,4023,61.861,4.7014,127.06
214.17,4025,61.958,4.602,126.97
295.79,4026,61.909,4.8384,127.19
0,4028,63.901,6.2985,128.45
0,4029,64.273,6.4822,128.55
0,4030,64.134,6.3477,128.46
0,4031,64.402,6.6026,128.63
259.74,4038,61.806,4.4369,126.79
204.9,4041,61.878,4.5208,126.88
0,4043,63.562,5.7513,128.02
0,4044,63.667,5.8421,128.09
0,4045,63.802,5.8994,128.13
0,4046,63.793,6.0365,128.25
0,4047,63.939,6.1757,128.34
69.162,4058,63.649,5.6719,127.95
22.535,4059,63.56,5.5954,127.89
0,4060,63.722,5.753,128.01
0.38095,4073,63.608,5.4472,127.75
77.788,4328,60.813,9.4658,130.9
76.714,4329,60.698,9.5308,130.96
76.872,4330,60.554,9.3946,130.86
84.08,4331,61.013,9.5448,130.94
85.936,4332,61.163,9.6596,131
0,4333,61.343,9.7707,131.06
0,4334,61.526,9.8912,131.12
0,4335,61.697,10.014,131.18
77.499,4336,61.863,10.141,131.24
77.145,4337,62.008,10.291,131.3
76.617,4346,60.11,9.2826,130.82
76.57,4347,59.93,9.3229,130.86
76.674,4348,59.859,9.1936,130.76
76.4,4349,60.337,9.3792,130.87
75.491,4350,62.205,10.331,131.3
75.924,4351,62.345,10.507,131.37
76.2,4352,62.465,10.694,131.45
75.002,4353,63.158,11.289,131.61
75.554,4354,63.28,11.493,131.67
0,4356,68.224,13.347,129.75
76.893,4366,59.647,9.2081,130.79
76.539,4367,59.509,9.2759,130.86
76.861,4368,59.433,9.1734,130.79
76.786,4369,62.687,10.771,131.45
75.755,4370,62.793,10.99,131.54
74.98,4371,62.909,11.202,131.61
68.882,4373,66.251,12.532,131.14
0,4374,68.015,13.101,129.97
67.078,4375,68.143,13.16,129.84
74.541,4385,59.248,9.2257,130.85
74.91,4386,59.237,9.1385,130.77
101.46,4387,66.579,12.594,130.99
101.94,4388,66.432,12.499,131.05
61.124,4389,68.09,12.983,129.89
57.998,4390,67.948,12.917,130.02
74.572,4399,58.961,9.0884,130.75
74.302,4400,58.872,9.1695,130.83
74.79,4401,58.752,9.073,130.76
106.58,4402,66.647,12.432,130.92
132.71,4403,66.795,12.345,130.82
133.73,4404,66.86,12.458,130.81
48.198,4405,67.692,12.683,130.23
51.591,4406,67.854,12.741,130.09
83.911,4411,58.724,9.1825,130.86
79.657,4412,58.551,9.0774,130.78
325.58,4413,63.025,8.4627,130.05
323.53,4414,63.067,8.2917,129.94
317.43,4415,62.953,8.2978,129.95
332.26,4416,63.201,8.5864,130.12
327.31,4417,63.24,8.3977,130
323.15,4418,63.357,8.5592,130.1
140.42,4419,66.949,12.299,130.72
151.48,4420,67.092,12.272,130.62
145.42,4421,67.173,12.383,130.59
115.11,4422,67.343,12.459,130.48
90.729,4423,67.487,12.546,130.38
58.671,4424,67.746,12.604,130.18
88.495,4425,67.626,12.494,130.26
72.917,4428,58.248,9.0149,130.75
269.5,4429,62.86,8.2257,129.9
254.53,4430,62.917,8.1136,129.82
234.7,4431,62.743,8.1586,129.86
313.66,4432,63.126,8.1691,129.85
311.86,4433,63.491,8.4818,130.04
236.69,4434,63.83,8.4267,129.98
260.58,4435,63.707,8.5122,130.04
221.73,4436,63.866,8.5223,130.03
153.16,4437,67.195,12.232,130.54
131.31,4438,67.327,12.282,130.45
92.187,4439,67.475,12.371,130.36
83.737,4443,58.004,8.8665,130.63
264.84,4446,62.92,7.9188,129.69
223.84,4447,62.727,7.9725,129.73
221.89,4448,64.004,8.4941,130
0,4449,64.317,8.42,129.91
0,4450,64.23,8.5235,129.99
0,4451,64.42,8.4978,129.94
222.92,4455,62.883,7.699,129.54
215.81,4456,62.68,7.7413,129.57
0,4457,64.6,8.5104,129.92
239.94,4461,62.86,7.511,129.4
217.23,4462,62.694,7.5409,129.42
0,4463,64.791,8.4967,129.87
76.071,4464,64.867,8.3899,129.79
0,4480,62.831,7.3815,129.31
0,4481,62.65,7.3149,129.26
75.606,4482,65.075,8.4448,129.77
72.904,4483,65.114,8.3223,129.69
73.783,4484,65.199,8.4067,129.72
0,4504,62.533,7.0703,129.08
73.732,4505,65.313,8.3571,129.65
73.611,4506,65.255,8.1991,129.57
73.791,4507,65.439,8.2651,129.56
73.365,4520,65.333,8.0994,129.48
71.753,4521,65.552,8.1789,129.47
18.618,4532,65.385,7.9679,129.38
16.812,4533,65.631,8.0876,129.39
321.82,4541,65.304,7.7263,129.25
322.99,4542,65.487,7.9036,129.31
321.07,4543,65.657,7.9545,129.3
321.13,4552,65.166,7.4834,129.12
321.05,4553,65.373,7.6065,129.15
321.27,4554,65.492,7.776,129.23
0,4555,65.639,7.8355,129.23
0,4564,64.858,7.1059,128.92
0,4565,65.092,7.2716,128.99
0,4566,65.26,7.4257,129.06
0,4567,65.399,7.4773,129.06
0,4568,65.486,7.5755,129.1
0,4569,65.593,7.7004,129.15
290.15,4576,61.79,5.0237,127.35
304.95,4577,61.934,4.9727,127.32
284.71,4578,61.792,4.8905,127.23
0,4579,61.873,5.1799,127.5
0,4581,64.809,6.909,128.79
0,4582,64.969,7.0746,128.88
0,4583,65.103,7.1301,128.89
0,4584,65.2,7.2246,128.94
0,4585,65.336,7.3313,128.98
188.15,4593,61.588,4.492,126.82
195.46,4594,61.663,4.4227,126.76
200.25,4595,61.481,4.3569,126.67
198.1,4596,61.631,4.6193,126.95
195.59,4597,61.763,4.5562,126.91
275.67,4598,61.674,4.7555,127.08
0,4599,64.376,6.428,128.49
0,4600,64.546,6.6051,128.61
0,4601,64.892,6.847,128.73
0,4602,64.748,6.7002,128.65
0,4603,65.036,6.98,128.8
0,4610,63.969,6.024,128.22
0,4611,64.118,6.1741,128.32
0,4612,64.472,6.3675,128.43
155.64,4613,64.335,6.2243,128.34
0,4614,64.587,6.501,128.52
100.22,4624,63.748,5.5991,127.87
158.26,4625,63.842,5.7447,127.99
169.84,4626,64.054,5.9409,128.14
169.24,4627,63.952,5.843,128.07
158.83,4628,64.167,6.0484,128.21
125.84,4639,63.702,5.3165,127.62
129.05,4640,63.818,5.4738,127.75
151.05,4641,63.954,5.6569,127.9
76.81,4914,60.522,9.2864,130.78
78.586,4915,60.742,9.3071,130.78
81.93,4916,60.986,9.4146,130.84
43.468,4917,61.191,9.5282,130.91
4.5856,4918,61.368,9.6466,130.97
4.1346,4919,61.54,9.7674,131.04
350.67,4920,61.725,9.8898,131.09
321.95,4921,61.918,10.011,131.15
322.73,4922,62.07,10.154,131.21
75.608,4923,63.579,11.519,131.62
76.812,4935,59.823,9.1013,130.69
76.556,4936,60.006,9.1227,130.69
76.428,4937,60.287,9.2213,130.75
335.81,4938,62.258,10.182,131.2
42.246,4939,62.4,10.339,131.27
52.748,4940,62.586,10.537,131.35
75.997,4941,63.253,11.166,131.54
76.181,4942,63.422,11.357,131.59
26.237,4943,65.958,12.464,131.26
27.92,4944,66.083,12.501,131.22
45.016,4945,66.046,12.373,131.2
53.687,4946,68.364,13.291,129.61
75.55,4957,59.46,9.0387,130.67
75.685,4958,59.314,9.0652,130.7
75.6,4959,59.267,8.9506,130.6
76.819,4960,59.63,9.0547,130.66
76.111,4961,62.811,10.645,131.37
76.413,4962,62.914,10.858,131.46
75.964,4963,63.022,11.077,131.54
71.438,4964,66.251,12.368,131.11
70.898,4965,68.293,13.069,129.68
75.284,4973,59.057,9.0203,130.68
75.387,4974,59.064,8.9334,130.61
87.272,4975,66.443,12.337,131.01
61.967,4976,68.073,12.855,129.9
75.058,4977,68.212,12.839,129.75
74.448,4989,58.787,8.8915,130.59
74.631,4990,58.644,8.9669,130.67
74.281,4991,58.582,8.8505,130.57
90.379,4992,66.6,12.304,130.92
105.9,4993,66.729,12.206,130.83
70.334,4994,68.028,12.709,129.92
76.428,4995,68.147,12.593,129.79
80.532,5006,58.39,8.9369,130.67
86.115,5007,58.412,8.8243,130.56
283.5,5008,62.802,8.5174,130.1
292.71,5009,62.84,8.3529,129.99
266.25,5010,62.681,8.3067,129.96
298.3,5011,63.021,8.6478,130.17
302.76,5012,63.223,8.755,130.23
304.32,5013,63.506,8.6275,130.13
271.51,5014,63.395,8.7335,130.2
257.72,5015,63.559,8.7289,130.19
126.99,5016,66.889,12.111,130.71
133.98,5017,67.062,12.155,130.61
62.477,5018,67.789,12.499,130.12
65.384,5019,68.045,12.492,129.88
51.095,5020,67.923,12.54,130
74.348,5029,58.167,8.871,130.63
94.618,5030,58.215,8.7927,130.55
251.31,5031,62.543,8.2489,129.92
221.39,5032,62.554,8.0897,129.81
215.28,5033,62.393,8.1975,129.89
238,5034,63.71,8.6792,130.14
210.91,5035,63.915,8.6366,130.1
146.26,5036,67.244,12.094,130.47
95.436,5037,67.458,12.174,130.33
109.73,5038,67.382,12.054,130.36
26.363,5039,67.587,12.281,130.25
27.461,5040,67.847,12.353,130.04
13.538,5041,67.718,12.3,130.14
96.101,5043,57.966,8.7247,130.5
219.14,5046,62.53,7.9041,129.68
209.57,5047,62.329,7.9738,129.73
214.64,5048,64.14,8.6378,130.07
0,5049,64.324,8.6713,130.06
0,5050,64.458,8.6132,130.01
71.711,5051,67.491,11.992,130.26
10.126,5052,67.639,12.084,130.16
213.79,5058,62.514,7.7703,129.59
209.54,5059,62.353,7.7723,129.59
0,5060,64.639,8.69,130.02
0,5061,64.746,8.6004,129.94
0,5062,64.79,8.6891,129.99
208.58,5078,62.479,7.6513,129.5
208.09,5079,62.473,7.4641,129.36
0,5080,64.931,8.6687,129.94
84.298,5081,64.985,8.5353,129.85
0,5082,65.068,8.6433,129.9
0,5103,62.451,7.2502,129.21
78.636,5104,65.21,8.6207,129.84
74.648,5105,65.282,8.499,129.75
74.838,5106,65.359,8.5978,129.79
0,5118,62.309,7.0957,129.09
0,5119,65.495,8.5592,129.72
74.145,5120,65.511,8.4144,129.63
0,5121,65.677,8.526,129.64
72.264,5131,65.642,8.3516,129.55
0,5132,65.804,8.4755,129.57
18.184,5140,65.822,8.3069,129.46
0,5141,65.965,8.5185,129.54
321.01,5151,65.821,8.1116,129.34
0,5152,66.125,8.4759,129.45
0,5153,65.985,8.2731,129.38
0,5154,66.171,8.3433,129.35
0,5161,65.799,7.9121,129.22
0,5162,66,8.1106,129.28
0,5163,66.168,8.2342,129.29
190.56,5169,61.634,5.2866,127.57
194.49,5170,61.765,5.253,127.55
194.8,5171,61.682,5.1775,127.47
0,5172,61.71,5.4283,127.7
0,5173,61.845,5.3559,127.65
0,5174,61.785,5.5792,127.84
0,5175,65.555,7.4948,129.03
0,5176,65.725,7.6935,129.11
0,5177,65.877,7.8131,129.14
0,5178,65.971,7.9393,129.18
0,5179,66.175,8.1521,129.24
0,5180,66.123,8.0058,129.17
0,5181,66.282,8.1463,129.2
219.48,5187,61.565,4.9371,127.24
261.75,5188,61.653,4.8769,127.2
204.21,5189,61.472,4.7933,127.09
206.13,5190,61.597,5.058,127.35
0,5191,65.247,7.1386,128.86
0,5192,65.467,7.2788,128.9
0,5193,65.646,7.4226,128.95
53.968,5194,65.752,7.5631,129.02
0,5195,65.869,7.6966,129.07
0,5196,66.032,7.8075,129.08
0,5197,66.194,7.9082,129.09
0,5198,66.29,8.0324,129.12
207.17,5204,61.276,4.3967,126.68
188.89,5205,61.437,4.5066,126.81
192.7,5206,61.449,4.6505,126.95
0,5207,64.989,6.8077,128.68
0,5208,65.179,6.9564,128.75
0,5209,65.335,7.0868,128.8
0,5210,65.451,7.1106,128.79
0,5211,65.56,7.2016,128.83
