"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
73.223,8416,69.391,14.178,128.1
74.774,9132,69.538,14.166,127.84
74.997,9133,69.547,14.358,127.74
74.096,9141,69.411,13.996,128.13
73.503,9142,69.498,14.039,127.96
73.962,9150,69.294,13.86,128.36
73.332,9151,69.481,13.863,128.05
72.787,9152,69.399,13.788,128.21
71.962,9162,69.339,13.707,128.33
71.605,9163,69.275,13.608,128.44
74.232,9832,69.709,14.39,127.39
74.58,9839,69.618,14.138,127.7
74.065,9840,69.685,14.21,127.53
72.421,9845,69.691,13.999,127.61
71.793,9846,69.617,13.919,127.78
71.786,9853,69.49,13.697,128.08
71.579,9854,69.574,13.77,127.91
71.599,9862,69.382,13.566,128.29
71.578,9863,69.541,13.61,128.01
71.565,9864,69.483,13.459,128.14
71.565,9877,69.456,13.222,128.22
155.71,10486,69.862,15.7,126.17
159.17,10487,69.872,15.58,126.24
160.08,10488,69.828,15.556,126.39
159.17,10489,69.822,15.406,126.52
156.6,10511,69.946,15.704,125.86
156.92,10512,70.005,15.514,125.84
158.04,10513,69.94,15.537,126.05
155.93,10531,70.026,15.691,125.54
156.7,10532,70.074,15.527,125.52
156.69,10533,70.015,15.61,125.69
143.9,10544,70.088,15.68,125.2
156.57,10545,70.074,15.623,125.38
73.656,10546,69.829,14.286,127.18
73.1,10554,69.807,14.093,127.32
71.659,10562,69.712,13.818,127.63
71.62,10563,69.789,13.891,127.44
71.565,10569,69.777,13.685,127.54
71.565,10570,69.689,13.615,127.74
71.565,10576,69.597,13.342,127.97
71.565,10577,69.601,13.531,127.92
71.565,10586,69.557,13.178,128.07
160.74,11288,69.921,15.383,126.25
163.22,11289,69.912,15.285,126.37
153.02,11290,69.907,15.204,126.45
129.78,11293,69.948,14.939,126.52
157.26,11313,70.052,15.368,125.82
157.84,11314,70.016,15.371,125.95
160.62,11315,70.014,15.232,126.08
163.07,11316,69.988,15.114,126.27
88.536,11317,69.971,14.744,126.58
156.73,11333,70.112,15.408,125.5
156.73,11334,70.085,15.37,125.66
31.961,11335,69.922,14.445,126.88
146.83,11348,70.128,15.653,124.97
149.17,11350,70.139,15.567,125.06
154.06,11351,70.148,15.489,125.15
156.75,11352,70.133,15.442,125.32
72.369,11353,69.947,14.198,126.95
152.5,11362,70.166,15.581,124.77
148.79,11363,70.188,15.434,124.94
72.182,11364,69.921,13.993,127.11
71.636,11371,69.899,13.787,127.24
71.571,11381,69.793,13.505,127.57
71.584,11382,69.871,13.581,127.38
71.565,11391,69.678,13.389,127.82
