header
74.732,113,86.309,19.106,117.65
73.214,114,86.331,18.796,117.72
74.242,115,86.197,18.873,117.72
75.723,116,86.502,19.166,117.6
72.306,117,86.46,18.883,117.68
80.448,121,84.816,18.25,118.01
82.202,123,84.739,18.101,118.05
76.378,124,84.988,18.334,117.98
72.129,126,85.154,18.398,117.96
67.914,128,85.318,18.478,117.92
67.356,130,85.48,18.567,117.89
66.823,132,85.638,18.657,117.85
66.804,133,85.605,18.425,117.91
69.021,134,85.792,18.739,117.81
68.406,135,85.758,18.51,117.87
72.556,136,85.951,18.866,117.76
68.7,137,85.909,18.606,117.83
73.746,138,86.08,18.885,117.74
67.393,139,86.058,18.687,117.79
84.752,145,84.536,18.016,118.07
84.793,147,84.355,17.993,118.06
84.481,148,84.646,18.056,118.06
84.8,155,84.211,17.914,118.07
84.806,157,84.167,17.814,118.09
84.779,164,84.112,17.696,118.11
80.203,253,86.627,19.282,117.56
81.745,254,86.563,19.473,117.52
81.185,260,85.968,19.288,117.64
78.926,261,85.989,19.082,117.69
76.707,262,85.89,19.078,117.71
81.199,263,86.167,19.359,117.59
75.415,264,86.116,19.099,117.67
81.648,265,86.362,19.41,117.56
84.162,270,84.502,18.299,117.99
84.567,271,84.456,18.144,118.03
84.644,272,84.301,18.218,118
83.853,273,84.679,18.372,117.98
84.368,274,84.626,18.197,118.02
82.999,275,84.849,18.448,117.95
82.173,276,85.018,18.53,117.93
74.656,277,85.185,18.611,117.9
67.588,278,85.352,18.701,117.86
67.172,279,85.518,18.799,117.82
66.904,280,85.677,18.896,117.78
73.84,281,85.811,18.943,117.75
84.311,284,84.009,18.194,117.99
84.806,285,83.945,18.056,118.02
84.373,286,83.823,18.205,117.96
84.708,287,84.147,18.202,118
84.794,288,84.148,18.058,118.03
84.409,291,83.692,18.139,117.96
84.806,292,83.769,17.969,118.02
84.492,293,83.531,18.124,117.94
84.806,294,84.01,17.896,118.06
84.596,298,83.376,18.069,117.93
84.806,299,83.544,17.907,118
84.776,300,83.348,17.966,117.95
84.803,301,83.731,17.785,118.06
84.796,302,83.913,17.744,118.09
84.806,305,83.47,17.762,118.03
84.786,306,83.296,17.858,117.97
84.68,307,83.625,17.676,118.07
82.337,308,83.818,17.585,118.11
84.65,313,83.359,17.721,118.02
84.535,314,83.467,17.595,118.07
81.87,425,86.809,19.706,117.43
81.87,426,86.71,19.582,117.48
81.87,427,86.644,19.817,117.42
81.87,428,86.978,19.684,117.42
81.87,437,86.474,19.873,117.42
81.87,438,86.489,19.644,117.48
81.87,439,86.362,19.674,117.48
81.571,443,84.402,18.566,117.91
81.926,444,84.399,18.393,117.96
81.047,445,84.259,18.418,117.95
82.294,446,84.562,18.664,117.89
82.982,447,84.548,18.48,117.94
82.12,448,84.727,18.755,117.86
82.802,449,84.71,18.563,117.92
82.187,450,84.897,18.846,117.83
82.565,451,84.876,18.647,117.9
74.759,452,85.071,18.939,117.8
74.812,453,85.046,18.734,117.87
66.82,454,85.249,19.034,117.77
66.988,455,85.217,18.825,117.83
67.067,456,85.433,19.144,117.72
67.073,457,85.392,18.925,117.79
67.856,458,85.624,19.277,117.67
67.25,459,85.572,19.04,117.75
74.935,460,85.817,19.435,117.6
74.239,461,85.762,19.162,117.69
81.413,462,86.009,19.553,117.55
81.87,463,86.2,19.66,117.5
79.797,466,83.976,18.474,117.9
81.266,467,83.937,18.33,117.94
79.719,468,83.794,18.439,117.88
79.932,469,84.109,18.519,117.9
84.129,470,84.113,18.342,117.95
79.827,473,83.581,18.445,117.85
83.109,474,83.644,18.289,117.91
79.965,475,83.444,18.319,117.86
81.89,478,83.073,18.4,117.76
82.323,479,83.091,18.203,117.83
81.751,480,82.966,18.278,117.78
80.1,481,83.251,18.442,117.78
83.818,482,83.277,18.236,117.86
79.636,485,82.855,18.268,117.75
79.807,486,82.919,18.091,117.83
78.34,487,82.711,18.302,117.7
84.215,488,83.173,18.047,117.89
74.745,499,82.269,18.151,117.64
74.745,500,82.235,17.964,117.7
74.745,501,82.052,18.101,117.59
74.745,502,82.454,18.203,117.67
74.745,503,82.455,18.002,117.74
74.9,504,82.587,18.241,117.69
74.751,505,82.688,18.032,117.79
79.766,506,82.894,17.9,117.88
84.389,507,83.087,17.884,117.93
74.745,519,81.896,18.011,117.58
72.716,520,82.048,17.85,117.69
73.917,521,81.851,17.876,117.62
72.949,522,82.24,17.791,117.76
74.132,523,82.409,17.827,117.8
74.867,524,82.613,17.82,117.84
79.781,525,82.807,17.755,117.91
84.146,526,83.015,17.704,117.96
83.893,527,83.222,17.68,118.01
57.634,540,81.708,17.839,117.58
27.945,541,81.866,17.703,117.68
36.387,542,81.666,17.733,117.61
40.955,543,82.033,17.634,117.76
51.02,544,82.185,17.639,117.8
63.677,545,82.361,17.647,117.84
74.27,546,82.532,17.675,117.87
77.239,547,82.723,17.567,117.95
27.871,568,81.542,17.677,117.58
14.235,569,81.695,17.593,117.66
336.1,571,81.825,17.555,117.72
73.927,575,82.499,17.515,117.92
81.801,791,87.263,19.987,117.31
81.869,793,87.186,19.926,117.34
81.869,798,87.113,19.964,117.33
81.87,799,87.099,19.82,117.37
81.87,800,87.008,19.982,117.34
81.87,805,86.741,20.081,117.33
81.87,806,86.846,19.899,117.38
81.87,810,86.389,20.06,117.36
81.87,811,86.318,19.863,117.43
81.87,812,86.211,20.037,117.38
81.87,813,86.554,20.116,117.33
74.818,816,84.289,18.679,117.87
75.927,817,84.246,18.56,117.9
74.706,818,84.15,18.66,117.86
77.903,819,84.41,18.759,117.85
80.66,820,84.569,18.853,117.82
80.512,821,84.74,18.947,117.8
80.908,822,84.916,19.045,117.77
74.551,823,85.095,19.143,117.73
66.917,824,85.277,19.234,117.7
66.896,825,85.465,19.352,117.65
67.45,826,85.651,19.512,117.59
75.331,827,85.851,19.746,117.5
81.426,828,86.056,19.822,117.46
74.807,831,83.803,18.587,117.84
74.856,832,83.975,18.681,117.83
74.841,835,83.48,18.592,117.78
78.371,836,83.405,18.482,117.8
75.288,837,83.293,18.632,117.72
74.804,838,83.644,18.596,117.81
78.467,846,80.124,18.188,116.6
79.735,848,80.26,18.254,116.67
81.705,849,80.286,18.097,116.77
78.51,850,80.356,18.292,116.72
79.474,851,80.44,18.167,116.83
77.866,852,80.445,18.312,116.77
77.125,853,82.91,18.562,117.66
77.55,854,82.85,18.422,117.69
76.725,855,82.673,18.583,117.58
76.307,856,83.092,18.607,117.68
81.627,866,80.463,18.013,116.92
76.475,867,80.589,18.253,116.88
77.136,868,80.62,18.08,116.98
72.674,869,80.697,18.283,116.94
73.186,870,80.769,18.14,117.04
71.686,871,80.788,18.298,116.98
74.745,872,82.073,18.509,117.43
74.745,873,82.128,18.292,117.54
74.028,874,81.961,18.314,117.48
74.745,875,82.267,18.582,117.46
74.745,876,82.286,18.37,117.55
74.962,877,82.448,18.653,117.48
74.949,878,82.489,18.437,117.59
74.383,886,80.815,17.977,117.14
68.812,887,80.886,18.206,117.07
69.272,888,80.975,18.051,117.19
68.809,889,81.003,18.208,117.13
73.345,890,81.614,18.333,117.34
74.705,891,81.64,18.154,117.43
72.005,892,81.523,18.224,117.36
73.084,893,81.783,18.379,117.39
74.745,894,81.816,18.184,117.48
70.357,901,81,17.867,117.28
68.866,902,81.159,18.13,117.24
69.201,903,81.154,17.94,117.32
68.923,904,81.322,18.173,117.3
69.125,905,81.326,17.994,117.37
67.9,906,81.431,18.199,117.33
68.168,907,81.495,18.052,117.42
73.564,908,81.692,17.998,117.51
68.003,916,81.316,17.822,117.43
41.817,917,81.502,17.852,117.5
80.185,1211,87.566,20.317,117.18
80.571,1212,87.435,20.248,117.22
80.278,1213,87.43,20.427,117.17
80.368,1219,87.283,20.452,117.18
81.088,1220,87.279,20.273,117.23
79.974,1221,87.187,20.38,117.21
81.735,1222,87.354,20.114,117.26
81.838,1227,87.179,20.107,117.29
81.839,1228,87.08,20.253,117.26
81.87,1231,86.957,20.297,117.25
81.87,1232,86.905,20.131,117.31
81.87,1233,86.845,20.368,117.24
81.806,1236,86.721,20.409,117.23
81.836,1237,86.684,20.258,117.28
81.834,1238,86.586,20.417,117.24
81.87,1240,86.193,20.345,117.27
81.87,1241,86.387,20.316,117.28
74.74,1243,84.21,18.814,117.81
76.866,1244,84.392,18.934,117.78
78.838,1245,84.571,19.038,117.76
79.085,1246,84.752,19.139,117.73
79.772,1247,84.938,19.247,117.69
74.165,1248,85.123,19.35,117.66
66.996,1249,85.299,19.413,117.64
66.924,1250,85.442,19.536,117.59
67.36,1251,85.606,19.687,117.53
74.737,1252,85.691,19.855,117.47
77.841,1253,85.818,20.02,117.4
81.449,1254,86.019,20.088,117.37
77.631,1256,79.646,18.377,116.09
73.838,1259,79.799,18.487,116.18
74.75,1260,79.818,18.336,116.27
74.789,1261,79.946,18.583,116.25
75.024,1262,79.965,18.426,116.35
75.677,1263,80.083,18.668,116.31
75.304,1264,80.122,18.511,116.43
71.93,1265,80.18,18.721,116.36
71.779,1266,80.282,18.604,116.5
69.911,1267,80.275,18.754,116.41
72.468,1268,83.813,18.787,117.77
73.581,1269,83.785,18.68,117.8
72.614,1270,83.665,18.743,117.76
73.012,1271,83.903,18.9,117.74
74.748,1272,84.065,18.889,117.76
76.042,1273,84.22,19.01,117.74
77.317,1274,84.397,19.122,117.71
76.923,1275,84.579,19.227,117.68
76.124,1276,84.767,19.327,117.66
72.549,1277,84.964,19.457,117.62
71.653,1278,85.02,19.634,117.55
69.283,1279,85.206,19.572,117.58
67.983,1280,85.4,19.686,117.54
67.005,1281,85.505,19.831,117.48
70.616,1282,85.61,20.002,117.41
71.384,1283,85.714,20.128,117.36
77.17,1291,79.977,18.272,116.44
76.168,1292,80.128,18.353,116.52
74.201,1293,80.304,18.432,116.61
68.035,1294,80.449,18.726,116.54
70.438,1295,80.469,18.546,116.66
64.866,1296,80.62,18.815,116.61
65.416,1297,80.63,18.621,116.72
64.339,1298,80.712,18.736,116.71
74.741,1299,83.314,18.763,117.68
74.006,1300,83.494,18.758,117.72
70.756,1301,85.127,19.736,117.51
70.015,1302,85.113,19.874,117.46
69.164,1303,85.293,19.821,117.48
66.888,1304,85.428,19.958,117.43
66.992,1305,85.48,20.097,117.38
69.315,1306,85.613,20.202,117.34
76.089,1311,80.5,18.406,116.75
70.168,1312,80.672,18.438,116.84
63.154,1313,80.782,18.668,116.79
64.238,1314,80.837,18.529,116.89
64.009,1315,80.9,18.683,116.84
75.438,1316,82.693,18.76,117.51
75.873,1317,82.898,18.756,117.57
75.288,1318,83.138,18.804,117.62
69.304,1319,85.193,19.959,117.42
67.002,1320,85.3,20.074,117.38
67.532,1326,80.897,18.371,117
65.135,1327,80.99,18.599,116.94
66.101,1328,81.062,18.458,117.04
66.747,1329,81.122,18.6,117
72.487,1330,81.859,18.686,117.27
72.136,1331,81.898,18.491,117.38
70.408,1332,81.756,18.557,117.29
74.648,1333,82.064,18.735,117.32
74.745,1334,82.268,18.799,117.36
74.77,1335,82.501,18.858,117.41
67.854,1340,81.071,18.303,117.12
67.074,1341,81.278,18.51,117.12
67.497,1342,81.221,18.328,117.18
61.074,1343,81.478,18.515,117.2
62.975,1344,81.403,18.352,117.25
68.515,1345,81.639,18.494,117.28
0,1676,87.794,24.319,115.76
9.3898,1678,87.738,24.221,115.8
0,1679,87.859,24.26,115.79
9.3748,1680,87.803,24.163,115.83
78.78,1681,87.698,20.662,117.06
79.01,1682,87.587,20.491,117.13
78.729,1683,87.527,20.611,117.1
79.036,1685,87.706,20.431,117.12
69.291,1689,87.406,20.779,117.07
69.565,1690,87.262,20.712,117.1
67.894,1691,87.311,20.889,117.04
78.506,1692,87.47,20.701,117.08
79.765,1693,87.349,20.593,117.13
76.952,1697,87.139,20.553,117.16
72.134,1698,87.144,20.789,117.09
81.701,1700,87.001,20.453,117.2
81.327,1701,86.955,20.669,117.13
81.239,1705,86.798,20.797,117.1
81.328,1706,86.768,20.577,117.17
78.658,1707,86.65,20.713,117.13
78.963,1710,86.539,20.833,117.09
81.604,1711,86.498,20.576,117.18
81.031,1712,86.364,20.652,117.15
72.28,1715,79.489,18.754,115.72
77.378,1716,79.497,18.59,115.83
67.856,1718,79.609,18.883,115.76
73.035,1719,79.633,18.709,115.89
68.013,1720,79.735,18.981,115.82
73.663,1721,79.768,18.816,115.96
68.466,1722,79.856,19.074,115.88
74.327,1723,79.912,18.916,116.02
66.289,1724,79.926,19.144,115.9
70.061,1725,80.045,19.028,116.07
68.689,1726,79.997,19.194,115.92
81.393,1727,86.184,20.608,117.17
76.948,1733,79.522,18.446,115.93
72.415,1734,79.65,18.546,116
74.349,1735,79.789,18.651,116.07
76.433,1736,79.936,18.753,116.14
72.426,1737,80.105,18.856,116.22
66.993,1738,80.146,19.166,116.06
68.402,1739,80.246,18.994,116.24
65.918,1740,80.28,19.116,116.2
80.824,1741,85.912,20.217,117.33
81.118,1742,86.002,20.451,117.23
67.331,1749,80.31,18.858,116.37
62.73,1750,80.421,19.095,116.31
62.523,1751,80.47,18.919,116.45
58.903,1752,80.551,19.022,116.44
72.442,1753,83.674,18.886,117.71
72.572,1754,83.772,18.98,117.69
73.567,1755,83.856,19.064,117.67
74.58,1756,84.031,19.075,117.69
74.386,1757,84.218,19.199,117.66
74.426,1758,84.031,19.243,117.62
74.566,1759,84.403,19.313,117.63
74.659,1760,84.586,19.418,117.61
74.673,1761,84.763,19.49,117.59
72.261,1762,84.853,19.632,117.54
74.288,1763,85.793,20.295,117.3
74.643,1764,85.786,20.498,117.21
58.287,1768,80.724,18.976,116.58
60.896,1769,80.834,18.823,116.73
