"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
85.448,1584,59.157,21.335,117.44
175.08,2073,65.612,14.37,113.73
174.24,2075,65.567,14.232,113.69
174.31,2091,65.449,14.169,113.66
174.73,2092,65.569,14.052,113.64
174.28,2093,65.41,14.039,113.62
175.07,2094,65.705,14.032,113.64
172.67,2113,65.302,13.949,113.57
172.51,2114,65.426,13.899,113.57
172.3,2115,65.29,13.812,113.53
173.24,2116,65.527,13.854,113.57
174.11,2117,65.64,13.87,113.58
173.86,2118,65.771,13.878,113.59
172.02,2135,65.359,13.76,113.52
172.12,2136,65.436,13.716,113.51
173.6,2137,65.559,13.696,113.51
174.69,2138,65.692,13.702,113.52
174.55,2565,65.607,14.936,113.86
173.55,2591,65.514,14.853,113.83
173.69,2592,65.591,14.752,113.82
173.32,2593,65.396,14.782,113.8
171.92,2621,65.31,14.659,113.76
171.99,2622,65.41,14.556,113.75
171.9,2623,65.201,14.56,113.72
174.91,2624,65.607,14.555,113.77
172.08,2649,65.144,14.418,113.68
172.15,2650,65.255,14.333,113.68
171.97,2651,65.073,14.29,113.64
173.26,2652,65.44,14.35,113.7
170.95,2675,65.013,14.15,113.59
170.93,2676,65.114,14.077,113.58
170.72,2677,64.919,14.037,113.54
172.88,2678,65.284,14.122,113.62
171.17,2698,65.153,13.842,113.52
170.03,2699,64.972,13.862,113.5
169.82,2722,64.872,13.685,113.42
169.83,2723,65.003,13.634,113.42
169.25,2724,64.843,13.557,113.37
171.09,2725,65.143,13.609,113.43
171.52,2726,65.285,13.622,113.46
171.28,2727,65.444,13.551,113.44
172.49,2728,65.595,13.533,113.45
173.67,2729,65.745,13.539,113.45
169.34,2757,64.743,13.446,113.31
169.68,2758,64.864,13.434,113.33
169.51,2759,64.73,13.322,113.26
169.83,2760,64.959,13.409,113.33
170.11,2761,65.069,13.437,113.36
170.41,2762,65.203,13.43,113.37
170.08,2763,65.341,13.407,113.37
170.06,2764,65.489,13.373,113.37
170.02,2765,65.645,13.368,113.38
169.9,2786,64.792,13.285,113.25
169.44,2787,64.861,13.247,113.25
168.97,2788,64.978,13.243,113.26
168.84,2789,65.107,13.259,113.29
168.91,2790,65.243,13.238,113.29
169.3,2791,65.38,13.207,113.29
169.47,2792,65.538,13.2,113.3
173.1,3278,65.456,15.093,113.87
173.14,3279,65.465,14.958,113.84
172.9,3280,65.288,14.965,113.82
171.65,3303,65.153,14.837,113.77
171.69,3304,65.223,14.75,113.77
171.57,3305,65.021,14.696,113.72
172.07,3324,64.883,14.521,113.66
172.17,3325,65.038,14.494,113.68
172.14,3326,64.936,14.367,113.63
171.48,3342,64.848,14.264,113.59
171.34,3343,64.925,14.203,113.59
171,3344,64.765,14.143,113.54
169.8,3361,64.698,14.014,113.5
169.73,3362,64.787,13.915,113.48
169.41,3363,64.623,13.905,113.45
168.94,3379,64.563,13.782,113.4
168.98,3380,64.648,13.718,113.39
168.35,3381,64.484,13.679,113.34
169.8,3382,64.796,13.757,113.43
168.03,3396,64.442,13.559,113.29
168.42,3397,64.542,13.499,113.29
167.98,3398,64.381,13.452,113.24
168.97,3399,64.703,13.567,113.35
167.91,3414,64.331,13.34,113.18
168.26,3415,64.431,13.277,113.17
167.5,3416,64.249,13.252,113.12
169.09,3417,64.609,13.335,113.24
167.21,3441,64.17,13.16,113.06
167.39,3442,64.256,13.099,113.05
167.1,3443,64.07,13.085,113
168.86,3444,64.396,13.092,113.09
169.62,3445,64.54,13.147,113.14
170.12,3446,64.706,13.142,113.17
