"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
204.11,19815,61.804,29.861,108.43
202.2,19816,61.929,29.801,108.68
172.08,19817,66.774,27.027,111.71
163.13,19818,66.821,26.905,111.86
131.77,19819,67.372,25.765,112.43
125.22,19820,67.417,25.586,112.51
124.27,19821,67.986,25.412,112.02
119.51,19822,68.074,25.232,112.07
122.18,19823,67.936,25.317,112.15
126.74,19824,68.139,25.383,111.87
119.48,19825,68.173,25.221,111.97
126.38,19826,68.245,25.378,111.75
123.17,19827,68.306,25.202,111.83
125.61,19828,68.344,25.301,111.69
199.46,19836,62.227,29.681,109.06
200.35,19837,62.036,29.732,108.98
174.81,19838,66.393,27.414,111.53
174.81,19839,66.565,27.303,111.48
174.07,19840,66.627,27.178,111.65
122.72,19841,67.484,25.426,112.55
117.95,19842,67.46,25.308,112.65
117.13,19843,67.59,25.273,112.53
115.2,19844,68.03,25.177,112.16
112.9,19845,68.046,25.089,112.21
113.19,19846,68.195,25.026,112.09
114.99,19847,68.308,25.048,111.95
125.44,19848,68.454,25.161,111.68
119.95,19849,68.441,25.003,111.83
125.59,19850,68.56,25.14,111.56
125.07,19851,68.577,24.991,111.67
125.67,19852,68.638,25.056,111.53
198.28,19862,62.364,29.561,109.59
198.4,19863,62.304,29.618,109.33
142.8,19864,66.197,27.676,111.2
168.56,19865,66.252,27.584,111.35
174.81,19866,66.395,27.466,111.4
109.68,19867,67.431,25.165,112.75
110.36,19868,67.569,25.131,112.64
109.39,19869,68.239,24.846,112.17
109.77,19870,68.05,24.976,112.28
107.97,19871,68.4,24.831,112.01
126.51,19872,68.741,24.969,111.47
125.61,19873,68.808,24.812,111.53
126.8,19874,68.872,24.834,111.42
198.32,19885,62.446,29.562,109.48
198.47,19886,62.564,29.499,109.68
60.658,19887,65.769,28.004,110.98
134.07,19888,65.848,27.901,111.17
135.87,19889,66.026,27.788,111.19
107.21,19891,67.545,25.01,112.72
107.54,19893,67.971,24.888,112.41
105.38,19894,68.134,24.773,112.32
102.48,19896,68.261,24.697,112.25
98.996,19897,68.38,24.651,112.16
129.73,19898,68.98,24.766,111.32
198.52,19903,62.712,29.357,110.22
197.92,19904,62.667,29.425,109.93
254.36,19905,65.294,28.308,110.78
263.55,19906,65.391,28.208,110.97
9.9444,19907,65.58,28.111,110.97
129.74,19913,69.086,24.641,111.28
125.79,19914,69.165,24.511,111.28
128.43,19915,69.167,24.615,111.17
196.88,19919,62.788,29.359,110.12
197.52,19920,62.887,29.285,110.34
185.21,19921,64.78,28.58,110.63
189.17,19922,64.894,28.48,110.83
241.61,19923,65.094,28.398,110.8
128.19,19928,69.281,24.44,111.15
