header
173.41,1604,67.251,15.555,113.98
174.79,1605,67.202,15.426,113.97
174.11,1606,67.139,15.496,113.99
174.26,1607,67.334,15.432,113.94
174.27,1612,67.045,15.501,113.99
175.88,1613,67.065,15.339,113.96
175.8,1614,66.965,15.408,113.99
176.52,1615,67.207,15.319,113.94
176.25,1616,67.28,15.219,113.91
177.22,1621,66.88,15.408,113.99
175.96,1622,66.88,15.262,113.96
175.43,1623,66.766,15.394,113.99
173.14,1624,67.014,15.2,113.94
177.63,1625,67.141,15.197,113.92
178.1,1626,67.197,15.053,113.88
5.4541,1633,66.822,15.115,113.93
31.233,1634,66.697,15.182,113.95
359.61,1635,66.936,15.096,113.92
1.0205,1636,67.065,15.068,113.9
358.98,1637,67.105,14.923,113.86
250.62,1642,66.742,15.023,113.92
183.87,1643,66.745,14.891,113.88
191.39,1644,66.859,14.961,113.9
186.06,1645,66.977,14.953,113.88
184.24,1646,67.017,14.847,113.85
181.61,1651,66.817,14.834,113.86
181.57,1652,66.913,14.789,113.84
170.47,1925,67.51,16.131,114.02
170.6,1926,67.358,15.931,114.02
170.58,1927,67.34,16.127,114.04
170.27,1928,67.656,16.024,113.99
170.9,1929,67.507,15.881,113.99
168.95,1930,67.796,15.965,113.95
169.83,1931,67.656,15.834,113.96
167.57,1932,67.873,15.877,113.92
168.44,1933,67.78,15.802,113.93
168.11,1934,67.894,15.722,113.88
172.46,1943,67.212,15.8,114.02
172.59,1944,67.176,15.971,114.04
172.76,1945,67.366,15.687,113.98
171.97,1946,67.549,15.67,113.95
170.28,1947,67.715,15.656,113.91
170.02,1948,67.796,15.504,113.86
173.89,1960,67.015,15.899,114.05
174.48,1961,67.004,15.751,114.03
174.61,1962,66.859,15.847,114.05
173.81,1963,67.137,15.646,114
173.99,1964,67.473,15.479,113.93
172.15,1965,67.63,15.481,113.89
171.95,1966,67.702,15.3,113.83
175.83,1977,66.93,15.563,114.01
176.29,1978,66.765,15.61,114.02
176.17,1979,67.41,15.259,113.89
175.22,1980,67.55,15.283,113.86
175.01,1981,67.609,15.093,113.8
176.73,1993,66.596,15.49,114.01
172.56,1994,66.583,15.323,113.98
176.86,1995,66.442,15.426,113.99
177.87,1996,67.326,15.051,113.85
178.05,1997,67.463,15.071,113.83
177.84,1998,67.51,14.884,113.76
177.59,2008,66.311,15.308,113.97
173.93,2009,66.358,15.139,113.94
177.95,2010,66.166,15.232,113.95
89.129,2011,66.538,15.108,113.94
0.24866,2012,67.219,14.868,113.82
3.6358,2013,67.358,14.861,113.79
13.68,2014,67.403,14.683,113.72
158.07,2024,66.273,14.884,113.89
175.9,2025,66.127,14.993,113.9
0.49723,2026,66.451,14.93,113.9
188.13,2027,66.623,14.937,113.9
188.05,2028,67.075,14.739,113.8
183.73,2029,67.225,14.66,113.75
202.81,2030,67.32,14.496,113.67
160,2039,65.977,14.82,113.86
87.332,2040,66.094,14.699,113.84
157.96,2041,65.916,14.659,113.82
0.36453,2042,66.257,14.683,113.84
270.77,2043,66.402,14.733,113.85
183.26,2044,66.564,14.746,113.85
181.59,2045,66.741,14.713,113.83
181.54,2046,66.914,14.625,113.79
181.5,2047,67.057,14.575,113.75
197.41,2048,67.101,14.419,113.69
190.32,2049,67.214,14.49,113.69
173.9,2056,65.785,14.58,113.8
164.06,2057,65.91,14.454,113.77
3.9671,2059,66.068,14.466,113.78
185.07,2060,66.199,14.513,113.79
184.7,2061,66.348,14.539,113.8
181.59,2062,66.496,14.563,113.8
181.59,2063,66.647,14.556,113.79
181.58,2064,66.799,14.499,113.76
181.5,2065,66.944,14.431,113.72
196.71,2066,67,14.25,113.64
164.98,2076,65.886,14.237,113.71
359.5,2077,66.014,14.284,113.73
189.85,2078,66.155,14.313,113.74
181.73,2079,66.291,14.351,113.75
181.79,2080,66.43,14.383,113.75
182.37,2081,66.573,14.384,113.74
182.93,2082,66.701,14.369,113.72
182.93,2083,66.826,14.271,113.67
188.35,2084,66.931,14.148,113.61
2.9993,2096,65.967,14.087,113.66
197.72,2097,66.104,14.12,113.67
183.55,2098,66.244,14.153,113.68
181.96,2099,66.378,14.195,113.69
183.2,2100,66.507,14.237,113.7
184.37,2101,66.645,14.175,113.66
184.37,2102,66.769,14.083,113.61
183.64,2103,66.873,14.061,113.58
350.78,2120,66.048,13.927,113.61
268.26,2121,66.192,13.96,113.62
185.01,2122,66.34,13.997,113.62
185.19,2123,66.482,14.064,113.64
185.62,2124,66.577,13.969,113.59
185.39,2125,66.691,13.973,113.57
42.511,2140,65.979,13.739,113.54
302.13,2141,66.128,13.768,113.54
197.31,2142,66.282,13.805,113.55
