header
108.85,150,63.423,17.897,131.8
107.91,151,63.408,17.726,131.85
108.75,152,63.312,17.89,131.86
108.23,153,63.522,17.789,131.77
107.36,154,63.212,17.992,131.88
104.69,155,63.192,17.806,131.94
105.92,156,63.103,17.983,131.94
104.42,157,63.325,17.63,131.91
107.22,158,63.597,17.616,131.76
105.5,165,63.015,18.073,131.96
104.01,166,62.961,17.947,132.01
105.23,167,62.896,18.169,131.98
101.54,168,63.05,17.759,132.02
122.93,276,63.71,18.193,131.55
121.04,277,63.665,18.037,131.63
122.19,278,63.591,18.197,131.62
121.98,279,63.802,18.087,131.53
121.98,280,63.5,18.297,131.64
116.95,281,63.456,18.147,131.71
123.74,282,63.379,18.312,131.7
111.6,283,63.539,17.957,131.72
120.45,284,63.857,17.925,131.54
112.29,285,63.732,17.85,131.63
109.22,286,63.961,17.826,131.5
107.31,287,63.896,17.711,131.56
103.67,288,64.031,17.736,131.47
123.35,289,63.296,18.435,131.7
119.49,290,63.234,18.271,131.79
121.63,291,63.161,18.463,131.76
109.83,292,63.326,18.069,131.8
108.41,293,63.637,17.774,131.71
105.05,294,63.763,17.654,131.66
111.83,302,63.113,18.165,131.88
119.87,303,63,18.368,131.87
117.51,309,62.778,18.47,131.93
113.25,310,62.8,18.329,131.97
135.8,411,63.865,18.423,131.37
134.2,412,63.715,18.432,131.46
135.5,413,63.723,18.584,131.4
135.77,414,63.993,18.28,131.34
132.19,415,63.841,18.247,131.45
135.54,416,64.095,18.2,131.3
133.35,417,64.039,18.096,131.37
132.49,418,64.17,18.118,131.27
135.56,419,63.559,18.695,131.45
134.29,420,63.53,18.551,131.52
134.84,421,63.419,18.721,131.51
124.3,422,63.624,18.351,131.55
123.08,423,63.929,18.05,131.46
129.48,424,64.225,17.957,131.28
117.47,425,64.067,17.901,131.41
115.12,426,64.385,17.821,131.2
108.82,427,64.245,17.776,131.31
110.14,428,64.514,17.699,131.13
127.36,433,63.437,18.45,131.62
134.14,434,63.28,18.624,131.63
97.578,435,64.139,17.714,131.4
134.45,443,63.05,18.604,131.76
134.58,447,62.842,18.692,131.82
130.33,448,62.877,18.551,131.86
134.07,449,62.657,18.648,131.92
100.1,451,64.603,16.796,131.13
96.902,460,64.54,16.618,131.17
60.735,472,64.367,16.591,131.29
96.504,473,64.467,16.438,131.2
70.744,489,64.28,16.396,131.33
96.694,490,64.407,16.284,131.22
99.743,504,64.299,16.216,131.29
100.21,505,64.156,16.194,131.39
155.99,606,64.194,18.624,131.05
154.45,607,64.121,18.476,131.17
155.66,608,64.038,18.633,131.16
155.15,609,64.238,18.488,131.08
154.18,610,63.906,18.725,131.21
143.76,611,63.917,18.564,131.28
149.86,612,63.778,18.723,131.3
138.73,613,64.021,18.406,131.27
152.08,614,64.302,18.357,131.09
142.32,615,64.181,18.281,131.21
149.31,616,64.412,18.28,131.03
147.72,617,64.37,18.167,131.11
148.16,618,64.49,18.198,131
148.09,619,63.653,18.878,131.3
140.93,620,63.641,18.754,131.37
142.4,621,63.487,18.883,131.4
132.36,622,64.277,18.101,131.2
144.77,623,64.549,18.032,131.01
128.97,624,64.4,17.983,131.14
140.26,625,64.704,17.884,130.92
128.7,626,64.549,17.853,131.06
137.05,627,64.85,17.747,130.83
128.31,628,64.696,17.697,130.98
135.36,634,63.292,18.851,131.52
135,640,63.118,18.793,131.64
90.736,644,65.169,16.958,130.65
134.99,651,62.921,18.897,131.7
134.98,652,62.944,18.767,131.74
134.93,653,62.746,18.87,131.79
109.17,655,64.99,16.92,130.81
111.8,656,65.095,16.784,130.72
103.32,676,64.751,16.814,131.01
106.01,677,64.896,16.735,130.89
106.74,678,65.04,16.64,130.76
101.28,696,64.711,16.648,131.03
101.58,697,64.809,16.509,130.94
105.33,698,64.944,16.567,130.84
100.5,716,64.635,16.457,131.07
100.37,717,64.748,16.338,130.97
100.16,733,64.658,16.288,131.03
100.07,734,64.546,16.245,131.11
101.25,746,64.255,16.075,131.29
101.11,747,64.406,16.102,131.19
165.86,866,64.166,18.93,130.92
166.63,867,64.042,18.907,131.02
165.19,868,64.013,19.05,130.97
162.89,869,64.263,18.848,130.89
163.54,870,64.201,18.759,130.98
